,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
942,34,no,travel_rarely,182,n/a,1,4,n/a,7970,2,female,72,4,1,research scientist,4,single,6477,13551,2,no,16,3,0,11,2,3,4,1,3,1989,n/a,no
943,27,no,n/a,829,n/a,8,1,marketing,8000,3,male,84,3,2,sales executive,4,married,4342,24008,0,n/a,19,2,1,5,3,3,4,1,1,1996,n/a,yes
944,35,no,travel_rarely,384,n/a,8,4,n/a,21019,1,female,72,3,1,sales representative,4,n/a,2572,20317,1,no,16,2,1,3,1,2,3,0,2,1988,n/a,yes
945,30,no,travel_rarely,921,n/a,18,3,n/a,8060,4,male,38,1,1,laboratory technician,3,married,6477,24375,3,no,21,3,2,7,2,3,2,0,2,1993,n/a,yes
946,34,no,n/a,1111,n/a,8,2,n/a,21020,3,female,93,3,2,sales executive,1,n/a,6500,13305,5,no,17,2,1,11,1,3,3,1,2,1989,n/a,yes
947,52,no,travel_rarely,1325,research & development,25,4,life sciences,8130,25,female,82,3,2,laboratory technician,3,n/a,3149,21821,8,n/a,20,2,1,9,3,3,5,1,4,1971,laboratory technician  -  research & development,yes
948,33,yes,travel_rarely,118,n/a,16,3,marketing,8190,1,female,69,3,2,sales executive,1,single,5324,26507,5,n/a,15,3,0,11,3,3,3,0,2,1990,n/a,no
949,35,no,travel_rarely,1258,research & development,20,4,n/a,21021,20,female,40,4,1,research scientist,3,single,6477,13301,3,no,13,3,0,7,0,3,2,2,2,1988,research scientist  -  research & development,no
950,28,yes,n/a,890,n/a,2,4,n/a,21022,3,male,0,3,1,research scientist,3,single,4382,16374,6,no,17,4,0,5,3,2,2,2,1,1995,n/a,yes
951,36,no,travel_rarely,1041,n/a,13,3,human resources,21023,3,male,36,3,1,human resources,2,married,6477,25527,4,n/a,13,2,1,11,2,3,5,0,4,1987,n/a,yes
952,34,no,travel_frequently,702,research & development,16,4,n/a,8380,3,female,100,2,1,research scientist,4,single,2553,8306,1,no,16,3,0,6,3,3,5,1,3,1989,research scientist  -  research & development,yes
953,34,no,n/a,829,n/a,3,2,n/a,8470,3,male,0,3,1,human resources,4,n/a,6477,2243,0,n/a,19,3,1,4,1,1,3,0,2,1989,n/a,no
954,44,no,travel_rarely,625,n/a,4,3,n/a,8520,4,male,50,3,2,healthcare representative,2,single,5933,5197,9,n/a,12,4,0,10,2,2,5,2,3,1979,n/a,yes
955,32,no,n/a,802,n/a,13,4,life sciences,8590,2,male,73,3,2,sales executive,4,divorced,4403,9250,2,n/a,11,3,1,8,3,2,5,0,3,1991,n/a,yes
956,53,no,n/a,661,n/a,7,2,n/a,21024,1,female,78,2,3,sales executive,4,married,10934,20715,7,yes,18,4,1,35,3,3,5,0,4,1970,n/a,no
957,22,no,n/a,802,n/a,1,2,life sciences,8720,4,male,0,2,2,manufacturing director,4,n/a,6477,19146,6,n/a,22,1,2,4,2,1,2,2,2,2001,n/a,no
958,44,no,travel_rarely,986,n/a,8,4,life sciences,8740,1,male,62,4,1,laboratory technician,4,n/a,6477,5044,2,yes,24,3,1,10,2,2,3,0,2,1979,n/a,no
959,35,yes,travel_frequently,802,n/a,25,4,life sciences,8810,4,female,96,3,1,research scientist,2,divorced,2022,16612,1,n/a,19,1,1,10,3,2,10,7,8,1988,n/a,yes
960,25,no,n/a,583,n/a,4,1,n/a,8850,3,male,87,2,2,sales executive,1,n/a,4256,18154,1,no,12,1,0,5,1,4,5,0,3,1998,n/a,no
961,49,no,travel_rarely,1418,n/a,1,3,technical degree,21025,3,female,36,3,1,research scientist,1,n/a,3580,10554,2,no,16,2,1,7,2,3,4,0,2,1974,n/a,no
962,24,no,non_travel,1269,n/a,19,1,life sciences,8880,1,male,0,2,1,laboratory technician,4,n/a,6477,10778,0,n/a,17,4,0,11,2,2,5,3,4,1999,n/a,no
963,38,no,travel_rarely,395,sales,9,3,marketing,8930,2,male,98,2,1,sales representative,2,n/a,2899,12102,0,n/a,19,4,1,3,3,3,2,1,2,1985,sales representative  -  sales,yes
964,29,yes,travel_rarely,341,n/a,1,3,medical,8960,2,female,48,2,1,sales representative,3,n/a,6477,23522,6,yes,19,3,3,5,3,3,3,0,2,1994,n/a,no
965,43,no,travel_frequently,802,n/a,1,3,life sciences,9020,4,female,33,3,2,healthcare representative,4,married,5562,21782,4,n/a,13,2,1,12,2,2,5,2,2,1980,n/a,yes
966,28,no,travel_rarely,821,n/a,5,4,medical,9160,1,male,98,3,2,sales executive,4,single,6477,24252,1,n/a,14,2,0,4,3,3,4,0,2,1995,n/a,no
967,20,yes,travel_rarely,500,n/a,2,3,n/a,9220,3,female,49,2,1,sales representative,3,single,6477,22052,1,n/a,13,4,0,2,3,2,2,0,2,2003,n/a,yes
968,47,no,n/a,1454,n/a,2,4,life sciences,9250,4,female,65,2,1,sales representative,4,single,6477,13137,1,yes,18,1,0,3,3,2,3,1,2,1976,n/a,yes
969,22,yes,travel_rarely,617,n/a,3,1,life sciences,21026,2,female,34,3,2,manufacturing director,3,married,6477,10022,0,yes,19,1,1,4,3,4,3,0,2,2001,n/a,yes
970,28,no,n/a,995,n/a,9,3,medical,9300,3,female,77,3,1,research scientist,3,divorced,2377,9834,5,no,18,2,1,6,2,3,2,2,2,1995,n/a,yes
971,39,yes,n/a,1122,research & development,6,3,medical,21027,4,male,70,3,1,laboratory technician,1,married,2404,4303,7,n/a,21,4,0,11,2,1,2,2,2,1984,laboratory technician  -  research & development,yes
972,33,no,travel_rarely,1198,research & development,1,4,n/a,9390,3,male,100,2,1,research scientist,1,single,2799,3339,3,n/a,11,2,0,11,1,3,3,0,2,1990,research scientist  -  research & development,no
973,36,no,travel_rarely,188,research & development,7,4,other,21028,2,male,65,3,1,research scientist,4,single,6477,23293,2,n/a,18,3,0,8,6,3,6,0,1,1987,research scientist  -  research & development,yes
974,35,no,travel_rarely,1219,n/a,48,3,n/a,9750,3,female,86,3,2,sales executive,3,n/a,6477,6179,1,n/a,16,2,0,5,3,3,5,1,0,1988,n/a,yes
975,31,yes,n/a,335,n/a,9,2,medical,9910,3,male,46,2,1,research scientist,1,single,6477,10322,0,yes,22,1,0,4,0,3,3,1,2,1992,n/a,no
976,33,no,travel_rarely,461,n/a,13,1,life sciences,9950,2,female,53,3,1,research scientist,4,single,3452,17241,3,n/a,18,1,0,5,4,3,3,0,2,1990,n/a,no
977,27,no,n/a,1134,n/a,24,4,n/a,10010,24,female,37,3,1,laboratory technician,2,married,2811,12086,9,no,14,2,1,4,2,3,2,2,2,1996,n/a,no
978,30,yes,travel_rarely,138,n/a,22,3,n/a,21029,1,female,48,3,1,research scientist,3,married,6477,11539,4,n/a,11,2,0,11,2,2,5,0,1,1993,n/a,yes
979,24,no,n/a,1206,n/a,17,1,medical,21030,4,female,41,2,2,manufacturing director,3,divorced,4377,24117,1,no,15,2,2,5,6,3,4,3,2,1999,n/a,no
980,35,yes,travel_rarely,622,research & development,14,4,other,10100,3,male,39,2,1,laboratory technician,2,divorced,6477,10074,1,yes,24,4,1,5,2,1,4,0,2,1988,laboratory technician  -  research & development,no
981,30,yes,n/a,109,n/a,5,3,n/a,10170,2,female,60,3,1,laboratory technician,2,n/a,6477,25725,0,n/a,17,1,0,4,3,3,3,1,2,1993,n/a,yes
982,48,no,travel_rarely,277,research & development,6,3,n/a,10220,1,male,97,2,2,healthcare representative,3,n/a,4240,13119,2,no,13,4,0,19,0,3,2,2,2,1975,healthcare representative  -  research & development,yes
983,41,no,travel_rarely,549,n/a,7,2,medical,21031,4,female,42,3,2,manufacturing director,3,n/a,6477,23371,6,n/a,14,2,0,8,6,3,2,2,1,1982,n/a,no
984,27,no,n/a,1055,research & development,2,4,n/a,10270,1,female,47,3,2,manufacturing director,4,n/a,4227,4658,0,n/a,18,2,1,11,2,2,3,2,2,1996,manufacturing director  -  research & development,yes
985,35,no,travel_rarely,802,research & development,10,3,other,10280,2,male,45,3,1,laboratory technician,4,n/a,3917,9541,1,no,20,1,1,3,4,2,3,1,2,1988,laboratory technician  -  research & development,no
986,26,yes,non_travel,265,n/a,29,2,medical,10370,2,male,79,1,2,sales executive,1,single,4969,21813,8,no,18,4,0,11,6,3,2,2,2,1997,n/a,yes
987,33,no,non_travel,1038,sales,8,1,life sciences,21032,2,female,0,2,1,sales representative,4,n/a,6477,21437,0,n/a,19,4,0,11,2,2,2,2,2,1990,sales representative  -  sales,no
988,26,yes,n/a,342,n/a,2,3,life sciences,21033,1,male,57,3,1,research scientist,1,married,2042,15346,6,n/a,14,2,1,6,2,3,3,1,2,1997,n/a,yes
989,38,no,travel_frequently,1186,n/a,3,4,n/a,21034,3,male,44,3,1,research scientist,3,n/a,2821,2997,3,no,16,1,1,8,2,3,2,2,2,1985,n/a,no
990,46,no,n/a,430,n/a,47,4,medical,21035,47,male,40,3,5,research director,4,n/a,6477,21445,9,no,17,4,2,23,0,3,2,2,2,1977,n/a,yes
991,20,yes,n/a,769,n/a,9,3,marketing,10770,4,female,54,3,1,sales representative,4,single,6477,17205,1,yes,14,2,0,2,3,3,2,0,2,2003,n/a,yes
992,30,no,n/a,1176,n/a,20,3,other,10840,20,male,85,3,2,manufacturing director,1,married,9957,9096,0,n/a,15,3,1,7,1,2,6,0,2,1993,n/a,no
993,27,no,non_travel,1277,n/a,8,5,n/a,10940,1,male,87,1,1,laboratory technician,3,married,6477,5869,1,n/a,19,4,3,3,4,2,3,1,2,1996,n/a,no
994,55,no,n/a,1091,n/a,2,1,n/a,10960,4,male,65,3,3,manufacturing director,2,married,6477,15813,3,no,18,2,1,23,4,3,3,1,2,1968,n/a,yes
995,33,no,travel_rarely,654,n/a,5,3,life sciences,10990,4,male,34,2,3,healthcare representative,4,n/a,6477,21214,4,no,15,3,1,11,2,3,3,1,2,1990,n/a,yes
996,28,no,n/a,895,n/a,15,2,life sciences,11020,1,male,50,3,1,laboratory technician,3,n/a,2207,22482,1,no,16,4,1,4,5,2,4,2,2,1995,n/a,yes
997,34,no,n/a,618,n/a,3,1,life sciences,11030,1,male,45,3,2,healthcare representative,4,n/a,7756,22266,0,no,17,3,0,11,1,2,6,0,4,1989,n/a,yes
998,33,yes,n/a,1017,n/a,25,3,medical,11080,1,male,55,2,1,research scientist,2,single,6477,2993,4,yes,20,2,0,5,0,3,2,2,2,1990,n/a,no
999,33,no,n/a,970,n/a,7,3,life sciences,11140,4,female,30,3,2,sales executive,2,married,6477,13401,0,no,17,3,1,4,3,3,3,0,2,1990,n/a,no
1000,21,no,n/a,984,n/a,1,1,n/a,21036,4,female,70,2,1,research scientist,2,single,2070,25326,1,yes,11,3,0,2,6,4,2,2,2,2002,n/a,yes
1001,31,no,travel_frequently,793,n/a,20,3,n/a,21037,3,male,67,4,1,sales representative,4,married,2791,21981,0,no,12,1,1,3,4,3,2,2,2,1992,n/a,yes
1002,35,no,n/a,1182,n/a,11,2,marketing,21038,4,male,54,3,2,sales executive,4,divorced,6477,18500,1,n/a,11,4,1,5,3,3,5,0,2,1988,n/a,yes
1003,34,no,n/a,1003,n/a,2,2,n/a,21039,4,male,95,3,2,manufacturing director,3,single,6477,15834,2,no,11,4,0,11,3,2,3,0,2,1989,n/a,yes
1004,33,yes,n/a,603,n/a,9,4,n/a,21040,1,female,77,3,2,sales executive,1,single,8224,18385,0,n/a,17,1,0,6,3,3,5,0,3,1990,n/a,no
1005,31,yes,n/a,874,research & development,15,3,medical,21041,3,male,72,3,1,laboratory technician,3,n/a,2610,6233,1,no,12,3,1,11,5,2,2,2,2,1992,laboratory technician  -  research & development,yes
1006,37,no,travel_rarely,367,n/a,25,2,n/a,21042,3,female,52,2,2,healthcare representative,4,n/a,5731,17171,7,no,13,3,2,9,2,3,6,1,3,1986,n/a,yes
1007,27,no,travel_rarely,199,n/a,6,3,n/a,21043,4,male,55,2,1,research scientist,3,married,2539,7950,1,no,13,3,1,4,0,3,4,2,2,1996,n/a,yes
1008,35,no,travel_frequently,802,n/a,4,4,other,21044,4,male,0,2,1,laboratory technician,4,married,2376,26537,1,n/a,13,2,1,2,2,4,2,2,2,1988,n/a,yes
1009,56,no,n/a,718,n/a,4,4,n/a,21045,4,female,92,3,5,manager,1,divorced,6477,18575,4,no,13,4,1,28,2,3,5,4,2,1967,n/a,yes
1010,45,no,n/a,1457,research & development,7,3,medical,21046,1,female,83,3,1,research scientist,3,n/a,6477,20100,4,yes,19,3,1,11,2,2,3,0,2,1978,research scientist  -  research & development,yes
1011,20,no,travel_rarely,805,n/a,3,3,n/a,21047,1,male,87,2,1,laboratory technician,3,single,6477,12828,1,n/a,12,1,0,2,2,2,2,1,2,2003,n/a,yes
1012,50,no,travel_frequently,1421,n/a,2,3,n/a,21048,4,female,30,3,4,manager,1,n/a,6477,9490,2,no,22,3,1,11,3,2,2,2,2,1973,n/a,yes
1013,46,no,n/a,1450,n/a,15,2,life sciences,12170,4,male,52,3,5,research director,2,n/a,19081,10849,5,n/a,11,1,1,25,2,3,4,0,3,1977,n/a,yes
1014,32,no,n/a,116,n/a,13,3,other,12340,3,female,77,2,1,laboratory technician,2,married,2743,7331,1,no,20,3,1,2,2,3,2,2,2,1991,n/a,yes
1015,35,no,n/a,1212,n/a,8,2,n/a,21049,3,female,78,2,3,sales executive,4,married,6477,13755,4,n/a,11,2,1,16,6,2,13,4,12,1988,n/a,no
1016,29,no,n/a,1010,n/a,1,3,life sciences,21050,1,female,97,3,1,research scientist,4,divorced,3760,5598,1,no,15,1,3,3,5,2,3,1,2,1994,n/a,yes
1017,21,yes,travel_frequently,802,n/a,10,2,n/a,21051,1,female,45,2,1,laboratory technician,3,n/a,6477,25308,1,n/a,20,3,0,2,2,1,2,2,2,2002,n/a,yes
1018,34,no,travel_rarely,131,n/a,2,3,marketing,21052,3,female,86,3,2,sales executive,1,n/a,4538,6039,0,n/a,12,4,0,4,3,3,3,0,2,1989,n/a,yes
1019,28,no,n/a,791,n/a,1,4,medical,12860,4,male,44,3,1,laboratory technician,3,single,6477,6842,0,yes,11,3,0,11,2,2,4,0,2,1995,n/a,no
1020,35,no,travel_rarely,735,n/a,6,1,life sciences,12910,3,male,66,3,1,research scientist,3,married,6477,6020,0,yes,14,4,0,4,3,3,3,2,2,1988,n/a,no
1021,28,no,travel_frequently,193,n/a,2,3,life sciences,21053,4,male,52,2,1,laboratory technician,4,married,3867,14222,1,n/a,12,2,1,11,2,3,2,2,2,1995,n/a,no
1022,28,no,travel_rarely,640,n/a,1,3,technical degree,13010,4,male,84,3,1,research scientist,1,single,2080,4732,2,n/a,11,2,0,5,2,2,3,1,2,1995,n/a,no
1023,25,no,n/a,266,research & development,1,3,medical,13030,4,female,40,3,1,research scientist,2,single,2096,18830,1,n/a,18,4,0,11,3,2,2,2,1,1998,research scientist  -  research & development,no
1024,58,no,n/a,848,n/a,23,4,life sciences,13080,1,male,88,3,1,research scientist,3,n/a,6477,26076,1,n/a,12,4,2,11,3,3,2,2,2,1965,n/a,yes
1025,39,yes,n/a,802,n/a,23,3,medical,21054,3,male,93,3,1,research scientist,1,single,3904,22154,0,n/a,13,1,0,6,2,3,5,0,3,1984,n/a,no
1026,30,no,travel_rarely,1138,n/a,6,3,technical degree,13110,1,female,48,2,2,laboratory technician,4,married,4627,23631,0,no,12,1,1,10,6,3,9,6,7,1993,n/a,yes
1027,50,no,n/a,802,n/a,46,3,life sciences,13170,46,female,43,3,4,research director,1,married,6477,22422,4,n/a,11,2,0,11,2,2,3,1,2,1973,n/a,yes
1028,41,no,n/a,256,n/a,10,2,medical,13290,3,male,40,1,2,sales executive,2,single,6477,22074,1,no,13,1,0,19,4,3,19,11,9,1982,n/a,yes
1029,31,yes,n/a,802,n/a,1,3,n/a,13310,4,female,54,3,1,sales representative,2,n/a,2302,8319,1,yes,11,1,0,11,2,4,3,2,2,1992,n/a,no
1030,44,yes,n/a,935,n/a,3,3,life sciences,13330,1,male,89,3,1,laboratory technician,1,n/a,6477,14669,4,no,12,3,0,10,4,4,3,1,2,1979,n/a,yes
1031,40,no,non_travel,458,research & development,16,2,n/a,21055,3,male,74,3,1,research scientist,3,divorced,6477,8532,9,no,16,2,1,6,0,3,4,0,0,1983,research scientist  -  research & development,yes
1032,25,no,travel_rarely,882,research & development,19,1,medical,13580,4,male,67,3,1,laboratory technician,4,married,6477,9075,3,n/a,11,3,3,11,6,2,3,1,2,1998,laboratory technician  -  research & development,no
1033,40,no,travel_rarely,329,n/a,1,4,life sciences,13610,2,male,88,3,1,laboratory technician,2,n/a,6477,6762,3,no,22,3,1,7,3,3,4,0,3,1983,n/a,yes
1034,51,no,travel_rarely,802,n/a,11,2,technical degree,21056,4,female,82,2,4,manufacturing director,2,n/a,6477,24439,3,no,16,2,0,11,1,2,5,0,3,1972,n/a,yes
1035,27,no,travel_frequently,793,n/a,2,1,life sciences,13710,4,male,43,1,2,sales executive,4,single,5071,20392,3,no,20,2,0,11,3,3,6,0,0,1996,n/a,no
1036,35,yes,n/a,662,n/a,18,4,marketing,13800,4,female,67,3,2,sales executive,3,married,6477,23288,0,n/a,18,3,1,5,0,2,4,3,2,1988,n/a,yes
1037,38,no,n/a,693,n/a,7,3,n/a,21057,4,male,57,4,1,research scientist,3,divorced,6477,15748,1,no,11,4,3,4,2,3,4,0,3,1985,n/a,yes
1038,31,yes,n/a,802,n/a,22,4,n/a,13890,4,male,98,3,2,manufacturing director,3,married,6477,21057,1,n/a,15,4,2,10,3,2,10,6,7,1992,n/a,yes
1039,51,no,n/a,541,n/a,2,3,n/a,21058,2,male,52,3,3,sales executive,2,n/a,10596,15395,2,n/a,11,2,0,14,5,3,4,3,2,1972,n/a,yes
1040,41,no,n/a,1200,n/a,22,3,n/a,13920,4,female,75,3,2,research scientist,4,n/a,5467,13953,3,n/a,14,1,2,12,4,2,6,3,3,1982,n/a,no
1041,32,no,n/a,499,n/a,2,1,marketing,13960,3,male,36,3,2,sales executive,2,married,6477,20497,0,yes,13,1,3,4,3,2,3,1,2,1991,n/a,yes
1042,25,no,travel_rarely,1372,n/a,18,1,life sciences,21059,1,male,93,4,2,sales executive,3,married,6477,12477,2,no,11,2,0,6,3,2,3,1,2,1998,n/a,no
1043,27,no,n/a,802,n/a,10,3,marketing,14030,4,female,98,2,2,sales executive,4,married,5769,7100,1,yes,11,4,0,11,3,3,6,4,4,1996,n/a,yes
1044,27,yes,travel_rarely,802,n/a,22,4,life sciences,14050,4,female,51,3,1,research scientist,3,single,2394,25681,1,yes,13,4,0,8,2,3,8,7,7,1996,n/a,yes
1045,37,no,n/a,1462,n/a,11,3,medical,14110,1,female,94,3,1,laboratory technician,3,single,3629,19106,4,no,18,1,0,8,6,3,3,0,2,1986,n/a,yes
1046,35,no,travel_frequently,200,n/a,18,2,life sciences,14120,3,male,60,3,3,manufacturing director,4,n/a,9362,19944,2,no,11,3,0,10,2,3,2,2,2,1988,n/a,yes
1047,25,no,n/a,949,n/a,1,3,n/a,14150,1,male,81,3,1,laboratory technician,4,n/a,3229,4910,4,no,11,2,1,7,2,2,3,0,2,1998,n/a,yes
1048,30,no,n/a,802,n/a,7,4,marketing,14280,4,female,73,3,2,sales executive,1,divorced,6477,12761,7,no,14,2,2,11,3,3,3,0,2,1993,n/a,yes
1049,31,no,n/a,182,research & development,8,5,life sciences,21060,1,female,93,3,4,research director,2,n/a,16422,8847,3,no,11,3,0,11,3,4,3,1,0,1992,research director  -  research & development,yes
1050,36,no,n/a,329,n/a,16,4,marketing,14360,3,female,98,2,2,sales executive,1,n/a,5647,13494,4,no,13,1,2,11,3,2,3,0,2,1987,n/a,no
1051,25,yes,travel_rarely,383,n/a,9,2,n/a,14390,1,male,68,2,1,sales representative,1,n/a,4400,15182,3,no,12,1,0,6,2,3,3,2,2,1998,n/a,yes
1052,56,no,n/a,1255,n/a,1,2,life sciences,14410,1,female,90,3,1,research scientist,1,n/a,2066,10494,2,n/a,22,4,1,5,3,4,3,1,0,1967,n/a,yes
1053,41,no,n/a,802,n/a,5,5,medical,14480,2,male,90,4,1,research scientist,3,n/a,6477,5561,2,n/a,12,1,0,7,5,2,4,0,3,1982,n/a,yes
1054,31,no,travel_rarely,1398,n/a,8,2,n/a,21061,4,female,96,4,1,human resources,2,n/a,6477,24609,9,no,18,4,0,8,3,3,3,0,2,1992,n/a,yes
1055,31,yes,travel_frequently,523,research & development,2,3,life sciences,14640,2,male,94,3,1,laboratory technician,4,n/a,6477,21081,6,n/a,13,3,1,7,2,1,2,2,2,1992,laboratory technician  -  research & development,yes
1056,48,no,n/a,1221,sales,7,3,marketing,14660,3,male,96,3,2,sales executive,1,divorced,5486,24795,4,no,11,1,3,11,3,3,2,2,2,1975,sales executive  -  sales,no
1057,34,yes,n/a,1107,n/a,9,4,n/a,14670,1,female,52,3,1,human resources,3,married,6477,3072,1,no,15,4,0,2,0,3,2,2,2,1989,n/a,no
1058,44,no,n/a,981,n/a,5,3,life sciences,14710,3,male,90,2,1,laboratory technician,3,single,3162,7973,3,n/a,14,4,0,7,5,3,5,0,3,1979,n/a,no
1059,49,no,travel_rarely,1495,research & development,5,4,n/a,14730,1,male,96,3,2,healthcare representative,3,married,6651,21534,2,no,14,2,1,20,0,2,3,1,2,1974,healthcare representative  -  research & development,yes
1060,44,no,n/a,1467,n/a,20,3,life sciences,14750,4,male,49,3,1,research scientist,2,n/a,3420,21158,1,n/a,13,3,0,6,3,2,5,1,3,1979,n/a,no
1061,28,yes,n/a,1496,n/a,1,3,n/a,14860,1,male,92,3,1,sales representative,3,married,2909,15747,3,n/a,15,4,1,5,3,4,3,1,2,1995,n/a,no
1062,44,no,travel_frequently,1193,research & development,2,1,n/a,21062,2,male,86,3,3,manufacturing director,3,single,6477,19719,5,n/a,18,2,0,16,2,2,2,2,2,1979,manufacturing director  -  research & development,yes
1063,55,no,travel_rarely,1229,n/a,4,4,life sciences,21063,4,male,30,3,2,healthcare representative,3,married,6477,16143,0,n/a,16,2,0,4,2,3,3,1,2,1968,n/a,yes
1064,28,no,travel_frequently,467,n/a,7,3,life sciences,15070,3,male,55,3,2,sales executive,1,single,4898,11827,0,n/a,14,4,0,5,5,3,4,1,3,1995,n/a,yes
1065,49,no,travel_rarely,271,n/a,45,2,medical,15090,45,female,43,2,2,laboratory technician,1,married,6477,23070,4,n/a,25,1,1,10,3,3,3,1,2,1974,n/a,yes
1066,29,no,travel_frequently,410,n/a,2,1,life sciences,15130,4,female,97,3,1,laboratory technician,2,n/a,3180,4668,0,no,13,3,3,11,3,3,3,0,2,1994,n/a,no
1067,32,no,n/a,495,n/a,10,3,n/a,15160,3,male,64,3,3,manager,4,n/a,11244,21072,2,n/a,25,2,0,10,5,4,5,0,0,1991,n/a,yes
1068,31,yes,travel_frequently,561,n/a,3,3,life sciences,15370,4,female,33,3,1,research scientist,3,n/a,6477,4156,1,no,12,1,0,7,2,2,7,7,7,1992,n/a,yes
1069,40,no,n/a,1142,n/a,43,2,life sciences,15520,4,male,72,3,2,healthcare representative,4,divorced,4069,8841,3,n/a,18,3,0,8,2,3,2,2,2,1983,n/a,no
1070,36,no,travel_rarely,1157,n/a,2,4,life sciences,21064,3,male,70,3,1,sales representative,4,n/a,6477,17001,3,yes,21,4,0,7,3,2,3,1,2,1987,n/a,no
1071,33,no,n/a,1242,n/a,8,4,life sciences,15600,1,male,46,3,2,sales executive,1,n/a,6392,10589,2,no,13,4,1,11,6,1,2,2,2,1990,n/a,no
1072,30,no,n/a,1288,sales,14,4,n/a,15680,14,male,33,3,3,sales executive,2,married,6477,17799,3,n/a,12,2,1,9,3,3,4,1,3,1993,sales executive  -  sales,yes
1073,38,yes,travel_rarely,903,n/a,2,3,medical,15730,3,male,81,3,2,manufacturing director,2,married,4855,7653,4,n/a,11,1,2,11,2,3,5,1,4,1985,n/a,no
1074,48,no,travel_rarely,1108,research & development,15,4,n/a,15760,3,female,65,3,1,research scientist,1,married,6477,16530,8,n/a,12,4,1,11,3,2,8,7,6,1975,research scientist  -  research & development,yes
1075,34,no,n/a,1351,research & development,1,4,n/a,15800,2,male,45,3,2,research scientist,4,n/a,6477,13008,9,no,17,2,1,11,3,2,2,2,1,1989,research scientist  -  research & development,yes
1076,38,no,travel_rarely,437,n/a,16,3,life sciences,15830,2,female,90,3,2,sales executive,2,single,6477,16379,2,no,12,2,0,8,5,4,3,1,2,1985,n/a,no
1077,35,no,travel_rarely,802,n/a,10,4,n/a,15870,1,female,51,3,2,healthcare representative,3,single,6477,4223,3,yes,16,3,0,11,4,3,5,0,4,1988,n/a,yes
1078,23,no,n/a,977,n/a,10,3,n/a,15920,4,male,45,4,1,research scientist,3,married,6477,12826,2,no,16,4,1,4,2,3,2,2,2,2000,n/a,yes
1079,36,no,n/a,1302,n/a,6,4,n/a,15940,1,male,80,4,2,laboratory technician,1,n/a,6477,19711,3,yes,13,4,1,9,3,3,3,0,2,1987,n/a,no
1080,34,no,travel_frequently,653,n/a,36,4,n/a,15970,36,male,92,2,2,healthcare representative,3,n/a,6477,15332,1,no,14,2,1,8,3,2,8,7,7,1989,n/a,no
1081,22,no,non_travel,457,n/a,26,2,other,21065,2,female,85,2,1,research scientist,3,married,6477,10293,1,n/a,14,2,0,4,2,2,4,1,3,2001,n/a,yes
1082,32,no,n/a,634,n/a,5,4,n/a,16070,2,female,35,4,1,research scientist,4,married,3312,18783,3,no,17,4,2,6,3,3,3,0,2,1991,n/a,yes
1083,31,no,travel_frequently,715,n/a,2,4,n/a,21066,4,male,54,3,2,sales executive,1,single,6477,21602,7,n/a,13,4,0,11,3,3,5,0,3,1992,n/a,no
1084,36,no,travel_rarely,559,n/a,12,4,life sciences,21067,3,female,76,3,2,manufacturing director,3,married,6477,12421,9,yes,12,2,2,7,2,3,3,1,1,1987,n/a,yes
1085,21,no,n/a,546,n/a,19,1,medical,16230,3,male,97,3,1,research scientist,4,single,3117,26009,1,no,18,3,0,11,2,2,2,2,2,2002,n/a,no
1086,47,no,n/a,1176,n/a,26,4,n/a,21068,4,female,0,3,5,manager,3,married,6477,5220,3,no,11,3,1,27,2,3,5,1,0,1976,n/a,no
1087,39,no,n/a,711,n/a,4,3,medical,21069,1,female,81,3,2,manufacturing director,3,n/a,6477,3140,0,no,13,4,0,11,2,1,9,3,8,1984,n/a,yes
1088,40,no,n/a,448,n/a,16,3,n/a,16410,3,female,84,3,3,manufacturing director,4,n/a,6477,19948,6,n/a,15,4,0,18,2,2,4,3,3,1983,n/a,yes
1089,48,no,travel_frequently,365,n/a,4,5,n/a,16440,3,male,89,2,4,manager,4,n/a,15202,5602,2,no,25,2,1,11,3,3,2,2,2,1975,n/a,yes
1090,35,yes,n/a,763,n/a,10,2,medical,16450,1,male,59,1,2,sales executive,4,n/a,6477,22098,6,yes,14,4,2,11,2,2,2,2,2,1988,n/a,no
1091,27,no,travel_rarely,486,research & development,8,3,medical,16470,2,female,86,4,1,research scientist,3,n/a,6477,22490,7,n/a,17,1,0,5,0,3,3,0,2,1996,research scientist  -  research & development,no
1092,27,no,n/a,591,n/a,2,3,medical,16480,4,male,87,3,1,research scientist,4,single,2580,6297,2,no,13,3,0,11,0,2,4,1,2,1996,n/a,yes
1093,40,yes,travel_rarely,1329,n/a,7,3,n/a,21070,1,male,0,3,1,laboratory technician,1,n/a,2166,3339,3,yes,14,2,0,10,3,1,4,0,3,1983,n/a,yes
