age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
35,no,n/a,1212,n/a,8,2,n/a,1000,3,female,78,2,3,sales executive,4,married,6477,13755,4,n/a,11,2,1,16,6,2,13,4,12,1988,n/a,no
29,no,n/a,1010,n/a,1,3,life sciences,1000,1,female,97,3,1,research scientist,4,divorced,3760,5598,1,no,15,1,3,3,5,2,3,1,2,1994,n/a,yes
21,yes,travel_frequently,802,n/a,10,2,n/a,1000,1,female,45,2,1,laboratory technician,3,n/a,6477,25308,1,n/a,20,3,0,2,2,1,2,2,2,2002,n/a,yes
34,no,travel_rarely,131,n/a,2,3,marketing,1000,3,female,86,3,2,sales executive,1,n/a,4538,6039,0,n/a,12,4,0,4,3,3,3,0,2,1989,n/a,yes
28,no,n/a,791,n/a,1,4,medical,1286,4,male,44,3,1,laboratory technician,3,single,6477,6842,0,yes,11,3,0,11,2,2,4,0,2,1995,n/a,no
35,no,travel_rarely,735,n/a,6,1,life sciences,1291,3,male,66,3,1,research scientist,3,married,6477,6020,0,yes,14,4,0,4,3,3,3,2,2,1988,n/a,no
28,no,travel_frequently,193,n/a,2,3,life sciences,1000,4,male,52,2,1,laboratory technician,4,married,3867,14222,1,n/a,12,2,1,11,2,3,2,2,2,1995,n/a,no
28,no,travel_rarely,640,n/a,1,3,technical degree,1301,4,male,84,3,1,research scientist,1,single,2080,4732,2,n/a,11,2,0,5,2,2,3,1,2,1995,n/a,no
25,no,n/a,266,research & development,1,3,medical,1303,4,female,40,3,1,research scientist,2,single,2096,18830,1,n/a,18,4,0,11,3,2,2,2,1,1998,research scientist  -  research & development,no
58,no,n/a,848,n/a,23,4,life sciences,1308,1,male,88,3,1,research scientist,3,n/a,6477,26076,1,n/a,12,4,2,11,3,3,2,2,2,1965,n/a,yes
39,yes,n/a,802,n/a,23,3,medical,1000,3,male,93,3,1,research scientist,1,single,3904,22154,0,n/a,13,1,0,6,2,3,5,0,3,1984,n/a,no
30,no,travel_rarely,1138,n/a,6,3,technical degree,1311,1,female,48,2,2,laboratory technician,4,married,4627,23631,0,no,12,1,1,10,6,3,9,6,7,1993,n/a,yes
50,no,n/a,802,n/a,46,3,life sciences,1317,46,female,43,3,4,research director,1,married,6477,22422,4,n/a,11,2,0,11,2,2,3,1,2,1973,n/a,yes
41,no,n/a,256,n/a,10,2,medical,1329,3,male,40,1,2,sales executive,2,single,6477,22074,1,no,13,1,0,19,4,3,19,11,9,1982,n/a,yes
31,yes,n/a,802,n/a,1,3,n/a,1331,4,female,54,3,1,sales representative,2,n/a,2302,8319,1,yes,11,1,0,11,2,4,3,2,2,1992,n/a,no
44,yes,n/a,935,n/a,3,3,life sciences,1333,1,male,89,3,1,laboratory technician,1,n/a,6477,14669,4,no,12,3,0,10,4,4,3,1,2,1979,n/a,yes
40,no,non_travel,458,research & development,16,2,n/a,1000,3,male,74,3,1,research scientist,3,divorced,6477,8532,9,no,16,2,1,6,0,3,4,0,0,1983,research scientist  -  research & development,yes
25,no,travel_rarely,882,research & development,19,1,medical,1358,4,male,67,3,1,laboratory technician,4,married,6477,9075,3,n/a,11,3,3,11,6,2,3,1,2,1998,laboratory technician  -  research & development,no
40,no,travel_rarely,329,n/a,1,4,life sciences,1361,2,male,88,3,1,laboratory technician,2,n/a,6477,6762,3,no,22,3,1,7,3,3,4,0,3,1983,n/a,yes
51,no,travel_rarely,802,n/a,11,2,technical degree,1000,4,female,82,2,4,manufacturing director,2,n/a,6477,24439,3,no,16,2,0,11,1,2,5,0,3,1972,n/a,yes
27,no,travel_frequently,793,n/a,2,1,life sciences,1371,4,male,43,1,2,sales executive,4,single,5071,20392,3,no,20,2,0,11,3,3,6,0,0,1996,n/a,no
35,yes,n/a,662,n/a,18,4,marketing,1380,4,female,67,3,2,sales executive,3,married,6477,23288,0,n/a,18,3,1,5,0,2,4,3,2,1988,n/a,yes
38,no,n/a,693,n/a,7,3,n/a,1000,4,male,57,4,1,research scientist,3,divorced,6477,15748,1,no,11,4,3,4,2,3,4,0,3,1985,n/a,yes
31,yes,n/a,802,n/a,22,4,n/a,1389,4,male,98,3,2,manufacturing director,3,married,6477,21057,1,n/a,15,4,2,10,3,2,10,6,7,1992,n/a,yes
51,no,n/a,541,n/a,2,3,n/a,1000,2,male,52,3,3,sales executive,2,n/a,10596,15395,2,n/a,11,2,0,14,5,3,4,3,2,1972,n/a,yes
41,no,n/a,1200,n/a,22,3,n/a,1392,4,female,75,3,2,research scientist,4,n/a,5467,13953,3,n/a,14,1,2,12,4,2,6,3,3,1982,n/a,no
32,no,n/a,499,n/a,2,1,marketing,1396,3,male,36,3,2,sales executive,2,married,6477,20497,0,yes,13,1,3,4,3,2,3,1,2,1991,n/a,yes
25,no,travel_rarely,1372,n/a,18,1,life sciences,1000,1,male,93,4,2,sales executive,3,married,6477,12477,2,no,11,2,0,6,3,2,3,1,2,1998,n/a,no
27,no,n/a,802,n/a,10,3,marketing,1403,4,female,98,2,2,sales executive,4,married,5769,7100,1,yes,11,4,0,11,3,3,6,4,4,1996,n/a,yes
27,yes,travel_rarely,802,n/a,22,4,life sciences,1405,4,female,51,3,1,research scientist,3,single,2394,25681,1,yes,13,4,0,8,2,3,8,7,7,1996,n/a,yes
37,no,n/a,1462,n/a,11,3,medical,1411,1,female,94,3,1,laboratory technician,3,single,3629,19106,4,no,18,1,0,8,6,3,3,0,2,1986,n/a,yes
35,no,travel_frequently,200,n/a,18,2,life sciences,1412,3,male,60,3,3,manufacturing director,4,n/a,9362,19944,2,no,11,3,0,10,2,3,2,2,2,1988,n/a,yes
25,no,n/a,949,n/a,1,3,n/a,1415,1,male,81,3,1,laboratory technician,4,n/a,3229,4910,4,no,11,2,1,7,2,2,3,0,2,1998,n/a,yes
30,no,n/a,802,n/a,7,4,marketing,1428,4,female,73,3,2,sales executive,1,divorced,6477,12761,7,no,14,2,2,11,3,3,3,0,2,1993,n/a,yes
31,no,n/a,182,research & development,8,5,life sciences,1000,1,female,93,3,4,research director,2,n/a,16422,8847,3,no,11,3,0,11,3,4,3,1,0,1992,research director  -  research & development,yes
36,no,n/a,329,n/a,16,4,marketing,1436,3,female,98,2,2,sales executive,1,n/a,5647,13494,4,no,13,1,2,11,3,2,3,0,2,1987,n/a,no
25,yes,travel_rarely,383,n/a,9,2,n/a,1439,1,male,68,2,1,sales representative,1,n/a,4400,15182,3,no,12,1,0,6,2,3,3,2,2,1998,n/a,yes
56,no,n/a,1255,n/a,1,2,life sciences,1441,1,female,90,3,1,research scientist,1,n/a,2066,10494,2,n/a,22,4,1,5,3,4,3,1,0,1967,n/a,yes
41,no,n/a,802,n/a,5,5,medical,1448,2,male,90,4,1,research scientist,3,n/a,6477,5561,2,n/a,12,1,0,7,5,2,4,0,3,1982,n/a,yes
31,no,travel_rarely,1398,n/a,8,2,n/a,1000,4,female,96,4,1,human resources,2,n/a,6477,24609,9,no,18,4,0,8,3,3,3,0,2,1992,n/a,yes
31,yes,travel_frequently,523,research & development,2,3,life sciences,1464,2,male,94,3,1,laboratory technician,4,n/a,6477,21081,6,n/a,13,3,1,7,2,1,2,2,2,1992,laboratory technician  -  research & development,yes
48,no,n/a,1221,sales,7,3,marketing,1466,3,male,96,3,2,sales executive,1,divorced,5486,24795,4,no,11,1,3,11,3,3,2,2,2,1975,sales executive  -  sales,no
34,yes,n/a,1107,n/a,9,4,n/a,1467,1,female,52,3,1,human resources,3,married,6477,3072,1,no,15,4,0,2,0,3,2,2,2,1989,n/a,no
44,no,n/a,981,n/a,5,3,life sciences,1471,3,male,90,2,1,laboratory technician,3,single,3162,7973,3,n/a,14,4,0,7,5,3,5,0,3,1979,n/a,no
49,no,travel_rarely,1495,research & development,5,4,n/a,1473,1,male,96,3,2,healthcare representative,3,married,6651,21534,2,no,14,2,1,20,0,2,3,1,2,1974,healthcare representative  -  research & development,yes
44,no,n/a,1467,n/a,20,3,life sciences,1475,4,male,49,3,1,research scientist,2,n/a,3420,21158,1,n/a,13,3,0,6,3,2,5,1,3,1979,n/a,no
28,yes,n/a,1496,n/a,1,3,n/a,1486,1,male,92,3,1,sales representative,3,married,2909,15747,3,n/a,15,4,1,5,3,4,3,1,2,1995,n/a,no
44,no,travel_frequently,1193,research & development,2,1,n/a,1000,2,male,86,3,3,manufacturing director,3,single,6477,19719,5,n/a,18,2,0,16,2,2,2,2,2,1979,manufacturing director  -  research & development,yes
55,no,travel_rarely,1229,n/a,4,4,life sciences,1000,4,male,30,3,2,healthcare representative,3,married,6477,16143,0,n/a,16,2,0,4,2,3,3,1,2,1968,n/a,yes
28,no,travel_frequently,467,n/a,7,3,life sciences,1507,3,male,55,3,2,sales executive,1,single,4898,11827,0,n/a,14,4,0,5,5,3,4,1,3,1995,n/a,yes
49,no,travel_rarely,271,n/a,45,2,medical,1509,45,female,43,2,2,laboratory technician,1,married,6477,23070,4,n/a,25,1,1,10,3,3,3,1,2,1974,n/a,yes
29,no,travel_frequently,410,n/a,2,1,life sciences,1513,4,female,97,3,1,laboratory technician,2,n/a,3180,4668,0,no,13,3,3,11,3,3,3,0,2,1994,n/a,no
32,no,n/a,495,n/a,10,3,n/a,1516,3,male,64,3,3,manager,4,n/a,11244,21072,2,n/a,25,2,0,10,5,4,5,0,0,1991,n/a,yes
31,yes,travel_frequently,561,n/a,3,3,life sciences,1537,4,female,33,3,1,research scientist,3,n/a,6477,4156,1,no,12,1,0,7,2,2,7,7,7,1992,n/a,yes
40,no,n/a,1142,n/a,43,2,life sciences,1552,4,male,72,3,2,healthcare representative,4,divorced,4069,8841,3,n/a,18,3,0,8,2,3,2,2,2,1983,n/a,no
36,no,travel_rarely,1157,n/a,2,4,life sciences,1000,3,male,70,3,1,sales representative,4,n/a,6477,17001,3,yes,21,4,0,7,3,2,3,1,2,1987,n/a,no
33,no,n/a,1242,n/a,8,4,life sciences,1560,1,male,46,3,2,sales executive,1,n/a,6392,10589,2,no,13,4,1,11,6,1,2,2,2,1990,n/a,no
30,no,n/a,1288,sales,14,4,n/a,1568,14,male,33,3,3,sales executive,2,married,6477,17799,3,n/a,12,2,1,9,3,3,4,1,3,1993,sales executive  -  sales,yes
38,yes,travel_rarely,903,n/a,2,3,medical,1573,3,male,81,3,2,manufacturing director,2,married,4855,7653,4,n/a,11,1,2,11,2,3,5,1,4,1985,n/a,no
48,no,travel_rarely,1108,research & development,15,4,n/a,1576,3,female,65,3,1,research scientist,1,married,6477,16530,8,n/a,12,4,1,11,3,2,8,7,6,1975,research scientist  -  research & development,yes
34,no,n/a,1351,research & development,1,4,n/a,1580,2,male,45,3,2,research scientist,4,n/a,6477,13008,9,no,17,2,1,11,3,2,2,2,1,1989,research scientist  -  research & development,yes
38,no,travel_rarely,437,n/a,16,3,life sciences,1583,2,female,90,3,2,sales executive,2,single,6477,16379,2,no,12,2,0,8,5,4,3,1,2,1985,n/a,no
35,no,travel_rarely,802,n/a,10,4,n/a,1587,1,female,51,3,2,healthcare representative,3,single,6477,4223,3,yes,16,3,0,11,4,3,5,0,4,1988,n/a,yes
23,no,n/a,977,n/a,10,3,n/a,1592,4,male,45,4,1,research scientist,3,married,6477,12826,2,no,16,4,1,4,2,3,2,2,2,2000,n/a,yes
36,no,n/a,1302,n/a,6,4,n/a,1594,1,male,80,4,2,laboratory technician,1,n/a,6477,19711,3,yes,13,4,1,9,3,3,3,0,2,1987,n/a,no
34,no,travel_frequently,653,n/a,36,4,n/a,1597,36,male,92,2,2,healthcare representative,3,n/a,6477,15332,1,no,14,2,1,8,3,2,8,7,7,1989,n/a,no
22,no,non_travel,457,n/a,26,2,other,1000,2,female,85,2,1,research scientist,3,married,6477,10293,1,n/a,14,2,0,4,2,2,4,1,3,2001,n/a,yes
32,no,n/a,634,n/a,5,4,n/a,1607,2,female,35,4,1,research scientist,4,married,3312,18783,3,no,17,4,2,6,3,3,3,0,2,1991,n/a,yes
31,no,travel_frequently,715,n/a,2,4,n/a,1000,4,male,54,3,2,sales executive,1,single,6477,21602,7,n/a,13,4,0,11,3,3,5,0,3,1992,n/a,no
36,no,travel_rarely,559,n/a,12,4,life sciences,1000,3,female,76,3,2,manufacturing director,3,married,6477,12421,9,yes,12,2,2,7,2,3,3,1,1,1987,n/a,yes
21,no,n/a,546,n/a,19,1,medical,1623,3,male,97,3,1,research scientist,4,single,3117,26009,1,no,18,3,0,11,2,2,2,2,2,2002,n/a,no
47,no,n/a,1176,n/a,26,4,n/a,1000,4,female,0,3,5,manager,3,married,6477,5220,3,no,11,3,1,27,2,3,5,1,0,1976,n/a,no
39,no,n/a,711,n/a,4,3,medical,1000,1,female,81,3,2,manufacturing director,3,n/a,6477,3140,0,no,13,4,0,11,2,1,9,3,8,1984,n/a,yes
40,no,n/a,448,n/a,16,3,n/a,1641,3,female,84,3,3,manufacturing director,4,n/a,6477,19948,6,n/a,15,4,0,18,2,2,4,3,3,1983,n/a,yes
48,no,travel_frequently,365,n/a,4,5,n/a,1644,3,male,89,2,4,manager,4,n/a,15202,5602,2,no,25,2,1,11,3,3,2,2,2,1975,n/a,yes
35,yes,n/a,763,n/a,10,2,medical,1645,1,male,59,1,2,sales executive,4,n/a,6477,22098,6,yes,14,4,2,11,2,2,2,2,2,1988,n/a,no
27,no,travel_rarely,486,research & development,8,3,medical,1647,2,female,86,4,1,research scientist,3,n/a,6477,22490,7,n/a,17,1,0,5,0,3,3,0,2,1996,research scientist  -  research & development,no
27,no,n/a,591,n/a,2,3,medical,1648,4,male,87,3,1,research scientist,4,single,2580,6297,2,no,13,3,0,11,0,2,4,1,2,1996,n/a,yes
40,yes,travel_rarely,1329,n/a,7,3,n/a,1000,1,male,0,3,1,laboratory technician,1,n/a,2166,3339,3,yes,14,2,0,10,3,1,4,0,3,1983,n/a,yes
29,no,n/a,469,n/a,10,3,n/a,1000,3,male,42,2,2,sales executive,3,single,6477,23413,9,no,11,3,0,11,2,3,5,1,4,1994,n/a,yes
36,no,n/a,711,n/a,5,4,life sciences,1651,2,female,42,3,3,healthcare representative,1,married,6477,22792,4,no,12,3,2,9,6,3,3,0,2,1987,n/a,yes
49,no,travel_rarely,301,n/a,22,4,other,1655,1,female,72,3,4,research director,2,married,6477,3498,3,n/a,16,2,2,27,2,3,4,1,2,1974,n/a,yes
20,no,travel_rarely,1141,n/a,13,3,medical,1657,3,female,31,3,1,sales representative,3,single,6477,13251,1,n/a,19,1,0,2,3,3,2,2,2,2003,n/a,yes
36,no,non_travel,894,research & development,1,4,n/a,1662,4,female,33,2,2,manufacturing director,3,n/a,4374,15411,0,n/a,15,3,0,4,6,3,3,1,2,1987,manufacturing director  -  research & development,yes
33,no,travel_rarely,392,n/a,2,4,n/a,1670,4,male,93,3,2,sales executive,4,n/a,5505,3921,1,n/a,14,3,2,6,5,3,6,0,4,1990,n/a,yes
49,no,n/a,802,n/a,16,3,medical,1674,4,female,74,3,1,laboratory technician,1,divorced,2587,24941,4,n/a,16,2,1,17,2,2,2,2,2,1974,n/a,yes
47,no,travel_rarely,1225,n/a,2,4,life sciences,1000,2,female,47,4,4,manager,2,n/a,15972,21086,6,n/a,14,3,3,29,2,3,3,1,2,1976,n/a,yes
20,no,travel_rarely,727,n/a,9,1,n/a,1000,4,male,54,3,1,sales representative,1,n/a,6477,21082,1,no,11,1,0,11,3,3,2,0,2,2003,n/a,yes
36,no,travel_rarely,1351,n/a,26,4,n/a,1682,1,male,80,3,2,healthcare representative,3,married,6477,7419,6,no,14,2,2,10,2,2,3,0,2,1987,n/a,no
44,no,travel_rarely,528,human resources,1,3,n/a,1683,3,female,44,3,1,human resources,4,n/a,6477,4167,4,yes,18,1,3,8,2,3,2,2,2,1979,human resources  -  human resources,no
55,no,n/a,1441,n/a,12,3,technical degree,1694,12,male,94,2,1,research scientist,2,divorced,6477,23737,5,no,12,4,1,8,1,3,4,1,2,1968,n/a,yes
23,yes,n/a,427,n/a,7,3,life sciences,1702,3,male,99,3,1,sales representative,4,divorced,6477,25103,1,yes,21,2,1,3,2,3,3,0,2,2000,n/a,no
26,no,n/a,390,n/a,17,4,n/a,1000,4,male,62,1,1,laboratory technician,3,n/a,2305,6217,1,no,15,3,3,11,3,4,3,0,2,1997,n/a,yes
32,no,travel_frequently,585,n/a,10,3,n/a,1000,1,male,0,3,1,research scientist,3,married,3433,17360,6,n/a,13,1,1,11,3,2,5,1,3,1991,n/a,yes
31,no,n/a,741,n/a,2,4,life sciences,1721,2,male,69,3,1,laboratory technician,3,married,3477,18103,1,n/a,14,4,1,6,2,4,5,0,3,1992,n/a,no
41,no,non_travel,552,human resources,4,3,human resources,1722,3,male,60,1,2,human resources,2,married,6477,20794,6,no,19,2,1,11,4,3,3,1,2,1982,human resources  -  human resources,no
24,no,travel_rarely,506,n/a,29,1,medical,1000,2,male,91,3,1,laboratory technician,1,n/a,3907,3622,1,no,13,2,3,6,2,4,6,1,2,1999,n/a,yes
36,yes,n/a,1456,n/a,13,5,marketing,1733,2,male,96,2,2,sales executive,1,n/a,6477,8658,5,yes,13,2,3,16,3,3,2,2,2,1987,n/a,yes
23,no,n/a,160,n/a,4,1,n/a,1735,3,female,51,3,1,laboratory technician,2,single,6477,12862,1,no,13,3,0,3,3,1,3,1,2,2000,n/a,no
24,no,n/a,897,n/a,35,3,medical,1746,35,male,59,3,1,human resources,4,married,6477,2097,0,no,14,4,1,3,2,3,2,2,1,1999,n/a,no
30,yes,travel_frequently,600,n/a,42,3,n/a,1000,3,female,0,2,1,human resources,4,divorced,6477,9732,6,no,11,3,1,11,0,2,4,1,2,1993,n/a,no
31,no,n/a,1003,n/a,5,3,n/a,1000,1,male,51,3,2,sales executive,3,n/a,6477,20943,1,no,19,3,1,6,3,3,5,0,2,1992,n/a,yes
27,no,n/a,1054,n/a,48,3,n/a,1751,48,female,67,3,1,research scientist,4,n/a,3445,6152,1,n/a,11,3,0,6,5,2,6,1,4,1996,n/a,no
29,yes,travel_rarely,428,n/a,9,3,n/a,1000,2,female,0,1,1,sales representative,2,single,2760,14630,1,n/a,13,3,0,2,3,3,2,2,2,1994,n/a,yes
29,no,n/a,461,n/a,1,3,n/a,1753,4,male,70,4,2,healthcare representative,3,n/a,6294,23060,8,yes,12,4,0,10,5,4,3,0,2,1994,n/a,no
53,no,n/a,661,n/a,31,4,n/a,1000,1,female,60,2,4,manufacturing director,3,married,6477,22308,4,yes,20,4,3,27,2,2,3,0,2,1970,n/a,yes
34,no,travel_rarely,511,n/a,3,2,n/a,1000,4,female,32,1,2,sales executive,4,n/a,6477,25353,5,no,12,1,0,11,3,3,2,2,2,1989,n/a,yes
51,no,travel_rarely,942,n/a,3,3,n/a,1000,1,female,53,3,3,manager,3,married,13116,22984,2,no,11,4,0,11,2,3,2,2,2,1972,n/a,yes
37,no,travel_rarely,589,sales,9,2,marketing,1787,2,male,46,2,2,sales executive,2,n/a,6477,8800,1,no,14,1,2,11,2,3,5,0,3,1986,sales executive  -  sales,no
46,no,n/a,849,n/a,26,2,life sciences,1801,2,male,98,2,2,sales executive,2,n/a,6477,25166,8,n/a,15,3,0,6,3,3,2,2,2,1977,n/a,no
43,no,non_travel,343,research & development,9,3,n/a,1813,1,male,52,3,1,research scientist,3,n/a,6477,24978,4,no,13,3,0,11,2,2,3,1,2,1980,research scientist  -  research & development,yes
41,no,travel_rarely,802,n/a,35,3,n/a,1814,35,male,85,4,2,healthcare representative,2,single,6477,15530,3,n/a,12,1,0,11,3,1,3,1,2,1982,n/a,no
31,no,n/a,1125,n/a,7,4,n/a,1833,1,female,0,3,3,sales executive,1,n/a,6477,8277,2,no,14,4,2,9,3,3,3,2,2,1992,n/a,no
28,no,travel_rarely,1217,n/a,1,3,medical,1834,3,female,67,3,1,research scientist,1,n/a,3591,12719,1,no,25,3,1,11,3,3,3,1,2,1995,n/a,no
38,no,n/a,723,sales,2,4,n/a,1835,2,female,77,1,2,sales representative,4,n/a,5405,4244,2,yes,20,1,2,20,4,2,4,0,3,1985,sales representative  -  sales,yes
58,no,travel_frequently,1216,research & development,15,4,life sciences,1837,1,male,87,3,4,research director,3,married,6477,21624,2,n/a,14,2,0,23,3,3,2,2,2,1965,research director  -  research & development,yes
29,yes,travel_rarely,350,n/a,13,3,n/a,1844,1,male,56,2,1,human resources,1,divorced,6477,3157,4,n/a,15,4,3,11,3,3,2,2,0,1994,n/a,no
47,no,travel_rarely,207,n/a,9,4,life sciences,1856,2,female,64,3,1,laboratory technician,3,single,2105,5411,4,n/a,12,3,0,11,2,3,2,2,0,1976,n/a,no
28,no,n/a,280,n/a,1,2,life sciences,1858,3,male,43,3,1,human resources,4,n/a,6477,10494,1,n/a,15,2,1,3,2,3,3,2,2,1995,n/a,yes
32,yes,travel_rarely,414,sales,2,4,marketing,1000,3,male,82,2,2,sales executive,2,n/a,6477,26186,7,yes,12,3,0,7,3,2,2,2,2,1991,sales executive  -  sales,yes
39,no,travel_rarely,802,n/a,19,4,n/a,1000,4,male,41,3,2,research scientist,4,n/a,3902,5141,8,n/a,14,2,3,7,2,3,2,2,2,1984,n/a,yes
55,no,travel_rarely,836,n/a,2,4,n/a,1873,2,male,98,2,1,research scientist,4,n/a,2662,7975,8,n/a,20,2,1,11,2,4,5,0,4,1968,n/a,no
29,no,n/a,592,n/a,7,3,life sciences,1883,4,male,59,3,1,laboratory technician,1,single,2062,19384,3,n/a,14,2,0,11,2,3,3,1,2,1994,n/a,yes
35,no,n/a,219,n/a,16,2,other,1886,16,female,44,2,2,manufacturing director,2,married,6477,25388,0,n/a,11,4,0,4,2,3,3,0,2,1988,n/a,no
34,yes,non_travel,967,n/a,16,4,technical degree,1905,4,male,85,1,1,research scientist,1,n/a,6477,14460,1,n/a,23,2,1,11,2,3,5,3,0,1989,n/a,yes
56,yes,travel_rarely,802,n/a,24,2,n/a,1907,1,male,0,3,1,laboratory technician,4,single,2587,10261,1,no,16,4,0,5,3,3,4,1,0,1967,n/a,yes
36,no,n/a,335,n/a,17,2,marketing,1908,3,male,33,2,2,sales executive,2,n/a,5507,16822,2,n/a,16,3,2,11,1,1,4,1,3,1987,n/a,yes
31,no,n/a,1079,n/a,10,2,n/a,1000,3,female,86,3,2,sales executive,4,divorced,6477,20115,2,yes,11,4,1,11,2,3,5,1,4,1992,n/a,no
34,no,n/a,735,n/a,3,1,n/a,1000,4,female,75,2,2,sales executive,4,married,8103,16495,3,yes,12,3,0,9,3,2,4,0,1,1989,n/a,yes
31,no,travel_rarely,471,n/a,4,3,n/a,1000,1,female,62,4,1,laboratory technician,3,divorced,3978,16031,8,no,12,2,1,4,0,2,2,2,2,1992,n/a,no
45,no,travel_frequently,802,n/a,1,4,medical,1922,2,male,44,3,2,healthcare representative,3,single,5399,14511,4,no,12,3,0,12,3,3,4,0,3,1978,n/a,yes
39,no,n/a,1251,n/a,21,4,n/a,1929,1,female,32,1,2,sales executive,3,n/a,6477,3987,6,n/a,19,3,1,10,1,3,3,1,2,1984,n/a,no
38,no,travel_rarely,1206,n/a,9,2,n/a,1000,2,male,71,3,1,research scientist,4,divorced,6477,14293,2,no,19,4,2,11,0,4,5,0,3,1985,n/a,no
31,no,n/a,976,n/a,3,2,n/a,1948,3,male,48,3,1,research scientist,1,divorced,6477,3995,1,n/a,13,4,1,4,3,2,4,2,3,1992,n/a,yes
53,yes,n/a,1168,n/a,24,4,life sciences,1000,1,male,66,3,3,sales executive,1,n/a,10448,5843,6,yes,13,2,0,15,2,2,2,2,2,1970,n/a,yes
38,no,travel_frequently,1444,human resources,1,4,other,1972,4,male,0,3,1,human resources,2,n/a,6477,5224,0,yes,11,2,1,11,2,3,6,1,2,1985,human resources  -  human resources,no
54,no,n/a,802,n/a,10,3,n/a,1980,3,female,77,3,2,manufacturing director,1,single,4440,25198,6,yes,19,4,0,9,3,3,5,1,4,1969,n/a,no
23,no,n/a,571,n/a,12,2,n/a,1982,4,male,78,3,1,laboratory technician,4,single,6477,13672,1,no,13,3,0,11,6,4,5,1,4,2000,n/a,yes
25,no,n/a,977,n/a,2,1,other,1992,4,male,57,3,1,laboratory technician,3,n/a,6477,7298,6,n/a,19,3,1,11,2,2,2,0,2,1998,n/a,yes
31,no,n/a,1154,n/a,2,2,life sciences,1996,1,male,54,3,1,sales representative,3,n/a,6477,6393,0,no,19,3,1,11,1,3,2,1,2,1992,n/a,yes
35,no,travel_rarely,1490,n/a,11,4,medical,2003,4,male,43,3,1,laboratory technician,3,married,2660,20232,7,yes,11,3,1,11,3,3,2,2,2,1988,n/a,yes
22,no,n/a,581,research & development,1,2,n/a,2007,4,male,63,3,1,research scientist,3,n/a,3375,17624,0,no,12,4,0,11,2,4,3,1,2,2001,research scientist  -  research & development,yes
32,no,travel_rarely,267,n/a,29,4,n/a,2010,3,female,49,2,1,laboratory technician,2,single,6477,15919,1,n/a,13,3,0,6,3,3,6,4,1,1991,n/a,no
32,no,n/a,234,n/a,36,4,n/a,1000,2,male,68,2,1,sales representative,2,n/a,2269,18024,0,n/a,14,2,1,11,2,3,2,2,2,1991,n/a,yes
21,no,travel_rarely,501,sales,5,1,medical,1000,3,male,58,3,1,sales representative,1,single,6477,25479,1,n/a,11,4,0,11,6,3,2,1,2,2002,sales representative  -  sales,yes
36,no,n/a,688,n/a,13,2,life sciences,1000,13,female,97,3,2,manufacturing director,2,n/a,6477,9192,7,no,13,2,3,18,3,3,4,0,2,1987,n/a,yes
29,yes,travel_rarely,1092,n/a,38,4,n/a,2027,38,male,36,3,1,research scientist,4,married,4787,26124,9,n/a,14,2,3,4,3,4,2,2,2,1994,n/a,yes
32,no,travel_rarely,529,n/a,2,3,technical degree,2038,4,male,78,3,1,research scientist,1,n/a,6477,11288,1,no,14,4,0,11,4,3,4,1,2,1991,n/a,yes
40,no,travel_rarely,1322,n/a,2,4,n/a,2048,3,male,52,2,1,research scientist,3,n/a,2809,2725,2,no,14,4,0,8,2,3,2,2,2,1983,n/a,yes
35,no,travel_frequently,1199,n/a,18,4,life sciences,1000,3,male,80,3,2,healthcare representative,3,n/a,6477,24594,1,n/a,14,4,2,11,2,4,10,0,2,1988,n/a,no
50,yes,travel_rarely,410,sales,40,3,marketing,2055,4,male,39,2,3,sales executive,1,n/a,10854,16586,4,n/a,13,2,1,20,3,3,3,2,0,1973,sales executive  -  sales,yes
26,no,n/a,1167,n/a,5,3,other,2060,4,female,30,2,1,sales representative,3,single,6477,21378,0,no,18,4,0,11,2,3,4,0,0,1997,n/a,yes
36,no,travel_frequently,884,n/a,23,2,medical,2061,3,male,41,4,2,laboratory technician,4,n/a,2571,12290,4,no,17,3,1,17,3,3,5,0,3,1987,n/a,no
27,no,travel_rarely,155,n/a,4,3,life sciences,2064,2,male,87,4,2,manufacturing director,2,n/a,6142,5174,1,yes,20,2,1,6,0,3,6,0,3,1996,n/a,no
33,no,n/a,924,n/a,2,3,medical,39,3,male,78,3,1,laboratory technician,4,n/a,2496,6670,4,no,11,4,0,7,3,3,1,0,0,1990,n/a,no
36,no,n/a,852,n/a,5,4,life sciences,51,2,female,82,2,1,research scientist,1,married,3419,13072,9,yes,14,4,1,11,3,4,1,0,0,1987,n/a,yes
31,no,n/a,1082,research & development,1,4,medical,95,3,male,87,3,1,research scientist,2,single,2501,18775,1,no,17,2,0,1,4,3,1,1,0,1992,research scientist  -  research & development,yes
22,no,travel_rarely,802,research & development,2,1,technical degree,169,3,male,100,3,1,laboratory technician,4,n/a,6477,19299,0,n/a,14,3,1,3,2,3,2,2,1,2001,laboratory technician  -  research & development,yes
