,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
1004,33,yes,,603,,9,4,,1157,1,female,77,3,2, sales executive ,1,single,8224.0,18385,0,,17,1,0,6,3,3,5,0,3,1990,,no
1005,31,yes,,874, research & development ,15,3,medical,1160,3,male,72,3,1, laboratory technician ,3,,2610.0,6233,1,no,12,3,1,0,5,2,2,2,2,1992, laboratory technician  -  research & development ,no
1006,37,no,travel_rarely,367,,25,2,,1161,3,female,52,2,2, healthcare representative ,4,,5731.0,17171,7,no,13,3,2,9,2,3,6,1,3,1986,,no
1007,27,no,travel_rarely,199,,6,3,,1162,4,male,55,2,1, research scientist ,3,married,2539.0,7950,1,no,13,3,1,4,0,3,4,2,2,1996,,no
1008,35,no,travel_frequently,0,,4,4,other,1185,4,male,0,2,1, laboratory technician ,4,married,2376.0,26537,1,,13,2,1,2,2,4,2,2,2,1988,,no
1009,56,no,,718,,4,4,,2330,4,female,92,3,5, manager ,1,divorced,0.0,18575,4,no,13,4,1,28,2,3,5,4,2,1967,,no
1010,45,no,,1457, research & development ,7,3,medical,1195,1,female,83,3,1, research scientist ,3,,0.0,20100,4,yes,19,3,1,0,2,0,3,0,2,1978, research scientist  -  research & development ,no
1011,20,no,travel_rarely,805,,3,3,,2331,1,male,87,2,1, laboratory technician ,3,single,0.0,12828,1,,12,1,0,2,2,2,2,1,2,2003,,no
1012,50,no,travel_frequently,1421,,2,3,,2332,4,female,30,3,4, manager ,1,,0.0,9490,2,no,22,3,1,0,3,0,2,2,2,1973,,no
1013,46,no,,1450,,15,2,life sciences,1217,4,male,52,3,5, research director ,2,,19081.0,10849,5,,11,1,1,25,2,3,4,0,3,1977,,yes
1014,32,no,,116,,13,3,other,1234,3,female,77,2,1, laboratory technician ,2,married,2743.0,7331,1,no,20,3,1,2,2,3,2,2,2,1991,,no
1015,35,no,,1212,,8,2,,2333,3,female,78,2,3, sales executive ,4,married,0.0,13755,4,,11,2,1,16,6,2,13,4,12,1988,,no
1016,29,no,,1010,,1,3,life sciences,2334,1,female,97,3,1, research scientist ,4,divorced,3760.0,5598,1,no,15,1,3,3,5,0,3,1,2,1994,,no
1017,21,yes,travel_frequently,0,,10,2,,2335,1,female,45,2,1, laboratory technician ,3,,0.0,25308,1,,20,3,0,2,2,1,2,2,2,2002,,no
1018,34,no,travel_rarely,131,,2,3,marketing,2336,3,female,86,3,2, sales executive ,1,,4538.0,6039,0,,12,4,0,4,3,3,3,0,2,1989,,yes
1019,28,no,,791,,1,4,medical,1286,4,male,44,3,1, laboratory technician ,3,single,0.0,6842,0,yes,11,3,0,0,2,2,4,0,2,1995,,no
1020,35,no,travel_rarely,735,,6,1,life sciences,1291,3,male,66,3,1, research scientist ,3,married,0.0,6020,0,yes,14,4,0,4,3,3,3,2,2,1988,,no
1021,28,no,travel_frequently,193,,2,3,life sciences,2337,4,male,52,2,1, laboratory technician ,4,married,3867.0,14222,1,,12,2,1,0,2,3,2,2,2,1995,,no
1022,28,no,travel_rarely,640,,1,3,technical degree,1301,4,male,84,3,1, research scientist ,1,single,2080.0,4732,2,,11,2,0,5,2,2,3,1,2,1995,,no
1023,25,no,,266, research & development ,1,3,medical,1303,4,female,40,3,1, research scientist ,2,single,2096.0,18830,1,,18,4,0,0,3,2,2,2,1,1998, research scientist  -  research & development ,no
1024,58,no,,848,,23,4,life sciences,1308,1,male,88,3,1, research scientist ,3,,0.0,26076,1,,12,4,2,0,3,3,2,2,2,1965,,no
1025,39,yes,,0,,23,3,medical,2338,3,male,93,3,1, research scientist ,1,single,3904.0,22154,0,,13,1,0,6,2,3,5,0,3,1984,,no
1026,30,no,travel_rarely,1138,,6,3,technical degree,1311,1,female,48,2,2, laboratory technician ,4,married,4627.0,23631,0,no,12,1,1,10,6,3,9,6,7,1993,,no
1027,50,no,,0,,0,3,life sciences,1317,46,female,43,3,4, research director ,1,married,0.0,22422,4,,11,2,0,0,2,0,3,1,2,1973,,no
1028,41,no,,256,,10,2,medical,1329,3,male,40,1,2, sales executive ,2,single,0.0,22074,1,no,13,1,0,19,4,3,19,11,9,1982,,no
1029,31,yes,,0,,1,3,,1331,4,female,54,3,1, sales representative ,2,,2302.0,8319,1,yes,11,1,0,0,2,4,3,2,2,1992,,no
1030,44,yes,,935,,3,3,life sciences,1333,1,male,89,3,1, laboratory technician ,1,,0.0,14669,4,no,12,3,0,10,4,4,3,1,2,1979,,yes
1031,40,no,non-travel,458, research & development ,16,2,,2339,3,male,74,3,1, research scientist ,3,divorced,0.0,8532,9,no,16,2,1,6,0,3,4,0,0,1983, research scientist  -  research & development ,no
1032,25,no,travel_rarely,882, research & development ,19,1,medical,1358,4,male,67,3,1, laboratory technician ,4,married,0.0,9075,3,,11,3,3,0,6,2,3,1,2,1998, laboratory technician  -  research & development ,no
1033,40,no,travel_rarely,329,,1,4,life sciences,1361,2,male,88,3,1, laboratory technician ,2,,0.0,6762,3,no,22,3,1,7,3,3,4,0,3,1983,,yes
1034,51,no,travel_rarely,0,,11,2,technical degree,2340,4,female,82,2,4, manufacturing director ,2,,0.0,24439,3,no,16,2,0,0,1,2,5,0,3,1972,,no
1035,27,no,travel_frequently,793,,2,1,life sciences,1371,4,male,43,1,2, sales executive ,4,single,5071.0,20392,3,no,20,2,0,0,3,3,6,0,0,1996,,no
1036,35,yes,,662,,18,4,marketing,1380,4,female,67,3,2, sales executive ,3,married,0.0,23288,0,,18,3,1,5,0,2,4,3,2,1988,,no
1037,38,no,,693,,7,3,,2341,4,male,57,4,1, research scientist ,3,divorced,0.0,15748,1,no,11,4,3,4,2,3,4,0,3,1985,,yes
1038,31,yes,,0,,22,4,,1389,4,male,98,3,2, manufacturing director ,3,married,0.0,21057,1,,15,4,2,10,3,2,10,6,7,1992,,no
1039,51,no,,541,,2,3,,2342,2,male,52,3,3, sales executive ,2,,10596.0,15395,2,,11,2,0,14,5,3,4,3,2,1972,,no
1040,41,no,,1200,,22,3,,1392,4,female,75,3,2, research scientist ,4,,5467.0,13953,3,,14,1,2,12,4,2,6,3,3,1982,,no
1041,32,no,,499,,2,1,marketing,1396,3,male,36,3,2, sales executive ,2,married,0.0,20497,0,yes,13,1,3,4,3,2,3,1,2,1991,,no
1042,25,no,travel_rarely,1372,,18,1,life sciences,2343,1,male,93,4,2, sales executive ,3,married,0.0,12477,2,no,11,2,0,6,3,2,3,1,2,1998,,no
1043,27,no,,0,,10,3,marketing,1403,4,female,98,2,2, sales executive ,4,married,5769.0,7100,1,yes,11,4,0,0,3,3,6,4,4,1996,,no
1044,27,yes,travel_rarely,0,,0,4,life sciences,1405,4,female,51,3,1, research scientist ,3,single,2394.0,25681,1,yes,13,4,0,8,2,3,8,7,7,1996,,no
1045,37,no,,1462,,11,3,medical,1411,1,female,94,3,1, laboratory technician ,3,single,3629.0,19106,4,no,18,1,0,8,6,3,3,0,2,1986,,no
1046,35,no,travel_frequently,200,,18,2,life sciences,1412,3,male,60,3,3, manufacturing director ,4,,9362.0,19944,2,no,11,3,0,10,2,3,2,2,2,1988,,no
1047,25,no,,949,,1,3,,1415,1,male,81,3,1, laboratory technician ,4,,3229.0,4910,4,no,11,2,1,7,2,2,3,0,2,1998,,no
1048,30,no,,0,,7,4,marketing,1428,4,female,73,3,2, sales executive ,1,divorced,0.0,12761,7,no,14,2,2,0,3,3,3,0,2,1993,,no
1049,31,no,,182, research & development ,8,5,life sciences,2344,1,female,93,3,4, research director ,2,,16422.0,8847,3,no,11,3,0,0,3,4,3,1,0,1992, research director  -  research & development ,yes
1050,36,no,,329,,16,4,marketing,1436,3,female,98,2,2, sales executive ,1,,5647.0,13494,4,no,13,1,2,11,3,2,3,0,2,1987,,no
1051,25,yes,travel_rarely,383,,9,2,,1439,1,male,68,2,1, sales representative ,1,,4400.0,15182,3,no,12,1,0,6,2,3,3,2,2,1998,,no
1052,56,no,,1255,,1,2,life sciences,1441,1,female,90,3,1, research scientist ,1,,2066.0,10494,2,,22,4,1,5,3,4,3,1,0,1967,,no
1053,41,no,,0,,5,5,medical,1448,2,male,90,4,1, research scientist ,3,,0.0,5561,2,,12,1,0,7,5,0,4,0,3,1982,,no
1054,31,no,travel_rarely,1398,,8,2,,2345,4,female,96,4,1, human resources ,2,,0.0,24609,9,no,18,4,0,8,3,3,3,0,2,1992,,no
1055,31,yes,travel_frequently,523, research & development ,2,3,life sciences,1464,2,male,94,3,1, laboratory technician ,4,,0.0,21081,6,,13,3,1,7,2,1,2,2,2,1992, laboratory technician  -  research & development ,yes
1056,48,no,,1221, sales ,7,3,marketing,1466,3,male,96,3,2, sales executive ,1,divorced,5486.0,24795,4,no,11,1,3,0,3,3,2,2,2,1975, sales executive  -  sales ,no
1057,34,yes,,1107,,9,4,,1467,1,female,52,3,1, human resources ,3,married,0.0,3072,1,no,15,4,0,2,0,3,2,2,2,1989,,no
1058,44,no,,981,,5,3,life sciences,1471,3,male,90,2,1, laboratory technician ,3,single,3162.0,7973,3,,14,4,0,7,5,3,5,0,3,1979,,no
1059,49,no,travel_rarely,1495, research & development ,5,4,,1473,1,male,96,3,2, healthcare representative ,3,married,6651.0,21534,2,no,14,2,1,20,0,2,3,1,2,1974, healthcare representative  -  research & development ,no
1060,44,no,,1467,,20,3,life sciences,1475,4,male,49,3,1, research scientist ,2,,3420.0,21158,1,,13,3,0,6,3,2,5,1,3,1979,,no
1061,28,yes,,1496,,1,3,,1486,1,male,92,3,1, sales representative ,3,married,2909.0,15747,3,,15,4,1,5,3,4,3,1,2,1995,,no
1062,44,no,travel_frequently,1193, research & development ,2,1,,2346,2,male,86,3,3, manufacturing director ,3,single,0.0,19719,5,,18,2,0,16,2,2,2,2,2,1979, manufacturing director  -  research & development ,no
1063,55,no,travel_rarely,1229,,4,4,life sciences,2347,4,male,30,3,2, healthcare representative ,3,married,0.0,16143,0,,16,2,0,4,2,3,3,1,2,1968,,no
1064,28,no,travel_frequently,467,,7,3,life sciences,1507,3,male,55,3,2, sales executive ,1,single,4898.0,11827,0,,14,4,0,5,5,3,4,1,3,1995,,no
1065,49,no,travel_rarely,271,,0,2,medical,1509,45,female,43,2,2, laboratory technician ,1,married,0.0,23070,4,,25,1,1,10,3,3,3,1,2,1974,,no
1066,29,no,travel_frequently,410,,2,1,life sciences,1513,4,female,97,3,1, laboratory technician ,2,,3180.0,4668,0,no,13,3,3,0,3,3,3,0,2,1994,,no
1067,32,no,,495,,10,3,,1516,3,male,64,3,3, manager ,4,,11244.0,21072,2,,25,2,0,10,5,4,5,0,0,1991,,no
1068,31,yes,travel_frequently,561,,3,3,life sciences,1537,4,female,33,3,1, research scientist ,3,,0.0,4156,1,no,12,1,0,7,2,0,7,7,7,1992,,no
1069,40,no,,1142,,0,2,life sciences,1552,4,male,72,3,2, healthcare representative ,4,divorced,4069.0,8841,3,,18,3,0,8,2,3,2,2,2,1983,,no
1070,36,no,travel_rarely,1157,,2,4,life sciences,2348,3,male,70,3,1, sales representative ,4,,0.0,17001,3,yes,21,4,0,7,3,2,3,1,2,1987,,no
1071,33,no,,1242,,8,4,life sciences,1560,1,male,46,3,2, sales executive ,1,,6392.0,10589,2,no,13,4,1,0,6,1,2,2,2,1990,,no
1072,30,no,,1288, sales ,0,4,,1568,14,male,33,3,3, sales executive ,2,married,0.0,17799,3,,12,2,1,9,3,3,4,1,3,1993, sales executive  -  sales ,no
1073,38,yes,travel_rarely,903,,2,3,medical,1573,3,male,81,3,2, manufacturing director ,2,married,4855.0,7653,4,,11,1,2,0,2,3,5,1,4,1985,,no
1074,48,no,travel_rarely,1108, research & development ,15,4,,1576,3,female,65,3,1, research scientist ,1,married,0.0,16530,8,,12,4,1,0,3,2,8,7,6,1975, research scientist  -  research & development ,no
1075,34,no,,1351, research & development ,1,4,,1580,2,male,45,3,2, research scientist ,4,,0.0,13008,9,no,17,2,1,0,3,2,2,2,1,1989, research scientist  -  research & development ,no
1076,38,no,travel_rarely,437,,16,3,life sciences,1583,2,female,90,3,2, sales executive ,2,single,0.0,16379,2,no,12,2,0,8,5,4,3,1,2,1985,,no
1077,35,no,travel_rarely,0,,10,4,,1587,1,female,51,3,2, healthcare representative ,3,single,0.0,4223,3,yes,16,3,0,0,4,3,5,0,4,1988,,no
1078,23,no,,977,,10,3,,1592,4,male,45,4,1, research scientist ,3,married,0.0,12826,2,no,16,4,1,4,2,3,2,2,2,2000,,no
1079,36,no,,1302,,6,4,,1594,1,male,80,4,2, laboratory technician ,1,,0.0,19711,3,yes,13,4,1,9,3,3,3,0,2,1987,,no
1080,34,no,travel_frequently,653,,0,4,,1597,36,male,92,2,2, healthcare representative ,3,,0.0,15332,1,no,14,2,1,8,3,2,8,7,7,1989,,no
1081,22,no,non-travel,457,,26,2,other,2349,2,female,85,2,1, research scientist ,3,married,0.0,10293,1,,14,2,0,4,2,2,4,1,3,2001,,no
1082,32,no,,634,,5,4,,1607,2,female,35,4,1, research scientist ,4,married,3312.0,18783,3,no,17,4,2,6,3,3,3,0,2,1991,,no
1083,31,no,travel_frequently,715,,2,4,,2350,4,male,54,3,2, sales executive ,1,single,0.0,21602,7,,13,4,0,0,3,3,5,0,3,1992,,no
1084,36,no,travel_rarely,559,,12,4,life sciences,2351,3,female,76,3,2, manufacturing director ,3,married,0.0,12421,9,yes,12,2,2,7,2,3,3,1,1,1987,,yes
1085,21,no,,546,,0,1,medical,1623,3,male,97,3,1, research scientist ,4,single,3117.0,26009,1,no,18,3,0,0,2,0,2,2,2,2002,,no
1086,47,no,,1176,,26,4,,2352,4,female,0,3,5, manager ,3,married,0.0,5220,3,no,11,3,1,27,2,3,5,1,0,1976,,no
1087,39,no,,711,,4,3,medical,2353,1,female,81,3,2, manufacturing director ,3,,0.0,3140,0,no,13,4,0,0,2,1,9,3,8,1984,,no
1088,40,no,,448,,16,3,,1641,3,female,84,3,3, manufacturing director ,4,,0.0,19948,6,,15,4,0,18,2,2,4,3,3,1983,,no
1089,48,no,travel_frequently,365,,4,5,,1644,3,male,89,2,4, manager ,4,,15202.0,5602,2,no,25,2,1,0,3,3,2,2,2,1975,,no
1090,35,yes,,763,,0,2,medical,1645,1,male,59,1,2, sales executive ,4,,0.0,22098,6,yes,14,4,2,0,2,2,2,2,2,1988,,no
1091,27,no,travel_rarely,486, research & development ,8,3,medical,1647,2,female,86,4,1, research scientist ,3,,0.0,22490,7,,17,1,0,5,0,3,3,0,2,1996, research scientist  -  research & development ,no
1092,27,no,,591,,2,3,medical,1648,4,male,87,3,1, research scientist ,4,single,2580.0,6297,2,no,13,3,0,0,0,2,4,1,2,1996,,yes
1093,40,yes,travel_rarely,1329,,7,3,,2354,1,male,0,3,1, laboratory technician ,1,,2166.0,3339,3,yes,14,2,0,10,3,1,4,0,3,1983,,no
1094,29,no,,469,,10,3,,2355,3,male,42,2,2, sales executive ,3,single,0.0,23413,9,no,11,3,0,0,2,3,5,1,4,1994,,no
1095,36,no,,711,,5,4,life sciences,1651,2,female,42,3,3, healthcare representative ,1,married,0.0,22792,4,no,12,3,2,9,6,3,3,0,2,1987,,yes
1096,49,no,travel_rarely,301,,22,4,other,1655,1,female,72,3,4, research director ,2,married,0.0,3498,3,,16,2,2,27,2,3,4,1,2,1974,,no
1097,20,no,travel_rarely,1141,,0,3,medical,1657,3,female,31,3,1, sales representative ,3,single,0.0,13251,1,,19,1,0,2,3,3,2,2,2,2003,,no
1098,36,no,non-travel,894, research & development ,1,4,,1662,4,female,33,2,2, manufacturing director ,3,,4374.0,15411,0,,15,3,0,4,6,3,3,1,2,1987, manufacturing director  -  research & development ,no
1099,33,no,travel_rarely,392,,2,4,,1670,4,male,93,3,2, sales executive ,4,,5505.0,3921,1,,14,3,2,6,5,3,6,0,4,1990,,no
1100,49,no,,0,,16,3,medical,1674,4,female,74,3,1, laboratory technician ,1,divorced,2587.0,24941,4,,16,2,1,17,2,2,2,2,2,1974,,no
1101,47,no,travel_rarely,1225,,2,4,life sciences,2356,2,female,47,4,4, manager ,2,,15972.0,21086,6,,14,3,3,29,2,3,3,1,2,1976,,no
1102,20,no,travel_rarely,727,,9,1,,2357,4,male,54,3,1, sales representative ,1,,0.0,21082,1,no,11,1,0,0,3,3,2,0,2,2003,,no
1103,36,no,travel_rarely,1351,,26,4,,1682,1,male,80,3,2, healthcare representative ,3,married,0.0,7419,6,no,14,2,2,10,2,2,3,0,2,1987,,no
1104,44,no,travel_rarely,528, human resources ,1,3,,1683,3,female,44,3,1, human resources ,4,,0.0,4167,4,yes,18,1,3,8,2,3,2,2,2,1979, human resources  -  human resources ,no
1105,55,no,,1441,,0,3,technical degree,1694,12,male,94,2,1, research scientist ,2,divorced,0.0,23737,5,no,12,4,1,8,1,3,4,1,2,1968,,no
1106,23,yes,,427,,7,3,life sciences,1702,3,male,99,3,1, sales representative ,4,divorced,0.0,25103,1,yes,21,2,1,3,2,3,3,0,2,2000,,no
1107,26,no,,390,,17,4,,2358,4,male,62,1,1, laboratory technician ,3,,2305.0,6217,1,no,15,3,3,0,3,4,3,0,2,1997,,no
1108,32,no,travel_frequently,585,,10,3,,2359,1,male,0,3,1, research scientist ,3,married,3433.0,17360,6,,13,1,1,0,3,2,5,1,3,1991,,yes
1109,31,no,,741,,2,4,life sciences,1721,2,male,69,3,1, laboratory technician ,3,married,3477.0,18103,1,,14,4,1,6,2,4,5,0,3,1992,,no
1110,41,no,non-travel,552, human resources ,4,3,human resources,1722,3,male,60,1,2, human resources ,2,married,0.0,20794,6,no,19,2,1,0,4,3,3,1,2,1982, human resources  -  human resources ,no
1111,24,no,travel_rarely,506,,29,1,medical,2360,2,male,91,3,1, laboratory technician ,1,,3907.0,3622,1,no,13,2,3,6,2,4,6,1,2,1999,,yes
1112,36,yes,,1456,,13,5,marketing,1733,2,male,96,2,2, sales executive ,1,,0.0,8658,5,yes,13,2,3,16,3,3,2,2,2,1987,,no
1113,23,no,,160,,4,1,,1735,3,female,51,3,1, laboratory technician ,2,single,0.0,12862,1,no,13,3,0,3,3,1,3,1,2,2000,,no
1114,24,no,,897,,0,3,medical,1746,35,male,59,3,1, human resources ,4,married,0.0,2097,0,no,14,4,1,3,2,3,2,2,1,1999,,no
1115,30,yes,travel_frequently,600,,0,3,,2361,3,female,0,2,1, human resources ,4,divorced,0.0,9732,6,no,11,3,1,0,0,2,4,1,2,1993,,no
1116,31,no,,1003,,5,3,,2362,1,male,51,3,2, sales executive ,3,,0.0,20943,1,no,19,3,1,6,3,3,5,0,2,1992,,yes
1117,27,no,,1054,,0,3,,1751,48,female,67,3,1, research scientist ,4,,3445.0,6152,1,,11,3,0,6,5,2,6,1,4,1996,,no
1118,29,yes,travel_rarely,428,,9,3,,2363,2,female,0,1,1, sales representative ,2,single,2760.0,14630,1,,13,3,0,2,3,3,2,2,2,1994,,no
1119,29,no,,461,,1,3,,1753,4,male,70,4,2, healthcare representative ,3,,6294.0,23060,8,yes,12,4,0,10,5,4,3,0,2,1994,,no
1120,53,no,,661,,0,4,,2364,1,female,60,2,4, manufacturing director ,3,married,0.0,22308,4,yes,20,4,3,27,2,2,3,0,2,1970,,no
1121,34,no,travel_rarely,511,,3,2,,2365,4,female,32,1,2, sales executive ,4,,0.0,25353,5,no,12,1,0,0,3,3,2,2,2,1989,,no
1122,51,no,travel_rarely,942,,3,3,,2366,1,female,53,3,3, manager ,3,married,13116.0,22984,2,no,11,4,0,0,2,3,2,2,2,1972,,no
1123,37,no,travel_rarely,589, sales ,9,2,marketing,1787,2,male,46,2,2, sales executive ,2,,0.0,8800,1,no,14,1,2,0,2,3,5,0,3,1986, sales executive  -  sales ,no
1124,46,no,,849,,26,2,life sciences,1801,2,male,98,2,2, sales executive ,2,,0.0,25166,8,,15,3,0,6,3,3,2,2,2,1977,,no
1125,43,no,non-travel,343, research & development ,9,3,,1813,1,male,52,3,1, research scientist ,3,,0.0,24978,4,no,13,3,0,0,2,2,3,1,2,1980, research scientist  -  research & development ,no
1126,41,no,travel_rarely,0,,0,3,,1814,35,male,85,4,2, healthcare representative ,2,single,0.0,15530,3,,12,1,0,0,3,1,3,1,2,1982,,no
1127,31,no,,1125,,7,4,,1833,1,female,0,3,3, sales executive ,1,,0.0,8277,2,no,14,4,2,9,3,3,3,2,2,1992,,no
1128,28,no,travel_rarely,1217,,1,3,medical,1834,3,female,67,3,1, research scientist ,1,,3591.0,12719,1,no,25,3,1,0,3,3,3,1,2,1995,,no
1129,38,no,,723, sales ,2,4,,1835,2,female,77,1,2, sales representative ,4,,5405.0,4244,2,yes,20,1,2,20,4,2,4,0,3,1985, sales representative  -  sales ,yes
1130,58,no,travel_frequently,1216, research & development ,15,4,life sciences,1837,1,male,87,3,4, research director ,3,married,0.0,21624,2,,14,2,0,23,3,3,2,2,2,1965, research director  -  research & development ,yes
1131,29,yes,travel_rarely,350,,13,3,,1844,1,male,56,2,1, human resources ,1,divorced,0.0,3157,4,,15,4,3,0,3,3,2,2,0,1994,,no
1132,47,no,travel_rarely,207,,9,4,life sciences,1856,2,female,64,3,1, laboratory technician ,3,single,2105.0,5411,4,,12,3,0,0,2,3,2,2,0,1976,,no
1133,28,no,,280,,1,2,life sciences,1858,3,male,43,3,1, human resources ,4,,0.0,10494,1,,15,2,1,3,2,3,3,2,2,1995,,no
1134,32,yes,travel_rarely,414, sales ,2,4,marketing,2367,3,male,82,2,2, sales executive ,2,,0.0,26186,7,yes,12,3,0,7,3,2,2,2,2,1991, sales executive  -  sales ,no
1135,39,no,travel_rarely,0,,19,4,,2368,4,male,41,3,2, research scientist ,4,,3902.0,5141,8,,14,2,3,7,2,3,2,2,2,1984,,no
1136,55,no,travel_rarely,836,,2,4,,1873,2,male,98,2,1, research scientist ,4,,2662.0,7975,8,,20,2,1,0,2,4,5,0,4,1968,,no
1137,29,no,,592,,7,3,life sciences,1883,4,male,59,3,1, laboratory technician ,1,single,2062.0,19384,3,,14,2,0,0,2,3,3,1,2,1994,,yes
1138,35,no,,219,,0,2,other,1886,16,female,44,2,2, manufacturing director ,2,married,0.0,25388,0,,11,4,0,4,2,3,3,0,2,1988,,no
1139,34,yes,non-travel,967,,16,4,technical degree,1905,4,male,85,1,1, research scientist ,1,,0.0,14460,1,,23,2,1,0,2,3,5,3,0,1989,,no
1140,56,yes,travel_rarely,0,,24,2,,1907,1,male,0,3,1, laboratory technician ,4,single,2587.0,10261,1,no,16,4,0,5,3,3,4,1,0,1967,,no
1141,36,no,,335,,17,2,marketing,1908,3,male,33,2,2, sales executive ,2,,5507.0,16822,2,,16,3,2,0,1,1,4,1,3,1987,,yes
1142,31,no,,1079,,10,2,,2369,3,female,86,3,2, sales executive ,4,divorced,0.0,20115,2,yes,11,4,1,0,2,3,5,1,4,1992,,no
1143,34,no,,735,,3,1,,2370,4,female,75,2,2, sales executive ,4,married,8103.0,16495,3,yes,12,3,0,9,3,2,4,0,1,1989,,no
1144,31,no,travel_rarely,471,,4,3,,2371,1,female,62,4,1, laboratory technician ,3,divorced,3978.0,16031,8,no,12,2,1,4,0,2,2,2,2,1992,,no
1145,45,no,travel_frequently,0,,1,4,medical,1922,2,male,44,3,2, healthcare representative ,3,single,5399.0,14511,4,no,12,3,0,12,3,3,4,0,3,1978,,yes
1146,39,no,,1251,,21,4,,1929,1,female,32,1,2, sales executive ,3,,0.0,3987,6,,19,3,1,10,1,3,3,1,2,1984,,no
1147,38,no,travel_rarely,1206,,9,2,,2372,2,male,71,3,1, research scientist ,4,divorced,0.0,14293,2,no,19,4,2,0,0,4,5,0,3,1985,,no
1148,31,no,,976,,3,2,,1948,3,male,48,3,1, research scientist ,1,divorced,0.0,3995,1,,13,4,1,4,3,0,4,2,3,1992,,yes
1149,53,yes,,1168,,24,4,life sciences,2373,1,male,66,3,3, sales executive ,1,,10448.0,5843,6,yes,13,2,0,15,2,2,2,2,2,1970,,no
1150,38,no,travel_frequently,1444, human resources ,1,4,other,1972,4,male,0,3,1, human resources ,2,,0.0,5224,0,yes,11,2,1,0,2,3,6,1,2,1985, human resources  -  human resources ,no
1151,54,no,,0,,10,3,,1980,3,female,77,3,2, manufacturing director ,1,single,4440.0,25198,6,yes,19,4,0,9,3,3,5,1,4,1969,,no
1152,23,no,,571,,12,2,,1982,4,male,78,3,1, laboratory technician ,4,single,0.0,13672,1,no,13,3,0,0,6,4,5,1,4,2000,,no
1153,25,no,,977,,2,1,other,1992,4,male,57,3,1, laboratory technician ,3,,0.0,7298,6,,19,3,1,0,2,2,2,0,2,1998,,no
1154,31,no,,1154,,2,2,life sciences,1996,1,male,54,3,1, sales representative ,3,,0.0,6393,0,no,19,3,1,0,1,3,2,1,2,1992,,no
1155,35,no,travel_rarely,1490,,11,4,medical,2003,4,male,43,3,1, laboratory technician ,3,married,2660.0,20232,7,yes,11,3,1,0,3,3,2,2,2,1988,,no
1156,22,no,,581, research & development ,1,2,,2007,4,male,63,3,1, research scientist ,3,,3375.0,17624,0,no,12,4,0,0,2,4,3,1,2,2001, research scientist  -  research & development ,no
1157,32,no,travel_rarely,267,,29,4,,2010,3,female,49,2,1, laboratory technician ,2,single,0.0,15919,1,,13,3,0,6,3,3,6,4,1,1991,,no
1158,32,no,,234,,0,4,,2374,2,male,68,2,1, sales representative ,2,,2269.0,18024,0,,14,2,1,0,2,3,2,2,2,1991,,yes
1159,21,no,travel_rarely,501, sales ,5,1,medical,2375,3,male,58,3,1, sales representative ,1,single,0.0,25479,1,,11,4,0,0,6,3,2,1,2,2002, sales representative  -  sales ,no
1160,36,no,,688,,0,2,life sciences,2376,13,female,97,3,2, manufacturing director ,2,,0.0,9192,7,no,13,2,3,18,3,3,4,0,2,1987,,no
1161,29,yes,travel_rarely,1092,,0,4,,2027,38,male,36,3,1, research scientist ,4,married,4787.0,26124,9,,14,2,3,4,3,4,2,2,2,1994,,yes
1162,32,no,travel_rarely,529,,2,3,technical degree,2038,4,male,78,3,1, research scientist ,1,,0.0,11288,1,no,14,4,0,0,4,3,4,1,2,1991,,no
1163,40,no,travel_rarely,1322,,2,4,,2048,3,male,52,2,1, research scientist ,3,,2809.0,2725,2,no,14,4,0,8,2,3,2,2,2,1983,,yes
