,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,relationship_satisfaction,stock_option_level,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,role_department,remote_work
921,44,no,travel_rarely,1315,N/A,3,4,N/A,671,4,male,35,3,5, manager ,4,N/A,19513.0,9358,4,N/A,12,1,1,2,4,2,0,1,1979,N/A,yes
922,22,no,travel_rarely,0,N/A,6,1,medical,675,1,male,69,3,1, research scientist ,3,married,0.0,12145,0,N/A,20,4,0,3,3,2,2,2,2001,N/A,no
923,26,no,travel_rarely,991,N/A,6,3,N/A,686,3,female,71,3,1, laboratory technician ,4,N/A,2659.0,17759,1,yes,13,3,1,2,3,3,0,2,1997,N/A,no
924,36,no,N/A,913,N/A,9,2,medical,699,2,male,48,2,2, manufacturing director ,2,N/A,8847.0,13934,2,yes,11,3,1,2,3,3,0,2,1987,N/A,no
925,27,no,N/A,1115,N/A,3,4,medical,2309,1,male,54,2,1, research scientist ,4,single,2045.0,15174,0,N/A,13,4,0,0,3,4,1,1,1996,N/A,no
926,23,no,travel_rarely,885,N/A,4,3,N/A,705,1,male,58,4,1, research scientist ,1,N/A,0.0,8544,2,N/A,16,1,1,3,4,3,0,2,2000,N/A,no
927,25,no,N/A,810,N/A,8,3,life sciences,707,4,male,57,4,2, sales executive ,2,N/A,4851.0,15678,0,no,22,3,1,4,3,3,1,2,1998,N/A,no
928,48,no,N/A,817,N/A,0,1,N/A,712,14,male,56,4,2, sales executive ,2,married,8120.0,18597,3,N/A,12,4,0,3,3,2,2,2,1975,N/A,yes
929,24,yes,travel_rarely,693,N/A,3,2,life sciences,2310,1,female,65,3,2, sales executive ,3,single,4577.0,24785,9,no,14,1,0,3,3,2,2,0,1999,N/A,yes
930,60,no,travel_rarely,1179,N/A,16,4,N/A,732,1,male,84,3,2, sales executive ,1,single,5405.0,11924,8,no,14,4,0,1,3,2,2,2,1963,N/A,no
931,50,no,N/A,316,N/A,8,4,marketing,738,4,male,54,3,1, sales representative ,2,married,0.0,9983,7,no,15,4,1,2,3,2,2,2,1973,N/A,no
932,44,no,non-travel,381,N/A,24,3,N/A,744,1,male,49,1,1, laboratory technician ,3,single,3708.0,2104,2,N/A,14,3,0,5,3,5,1,4,1979,N/A,no
933,47,no,travel_frequently,217,N/A,3,3,N/A,746,4,female,49,3,4, sales executive ,3,divorced,13770.0,10225,9,yes,12,4,2,2,2,22,11,13,1976,N/A,yes
934,42,yes,N/A,933,N/A,19,3,N/A,752,3,male,57,4,1, research scientist ,3,divorced,0.0,20366,6,N/A,12,4,0,2,3,2,2,2,1981,N/A,no
935,43,no,travel_frequently,775,N/A,15,3,life sciences,754,4,male,47,2,2, sales executive ,4,married,0.0,23683,3,N/A,18,3,1,5,3,2,2,2,1980,N/A,no
936,40,no,N/A,804,N/A,2,1,N/A,2311,4,female,86,2,1, research scientist ,4,single,0.0,22929,0,N/A,20,4,0,2,2,4,2,3,1983,N/A,no
937,29,no,N/A,1090, sales ,10,3,N/A,2312,4,male,83,3,1, sales representative ,2,N/A,2297.0,17967,1,no,14,4,2,2,3,2,2,2,1994, sales representative  -  sales ,no
938,53,no,N/A,346,N/A,6,3,N/A,769,4,male,86,3,2, laboratory technician ,4,single,2450.0,10919,2,N/A,17,4,0,4,3,2,2,2,1970,N/A,no
939,23,no,travel_rarely,310, research & development ,0,1,medical,2313,1,male,79,4,1, research scientist ,3,single,0.0,19630,1,N/A,18,4,0,3,3,2,0,2,2000, research scientist  -  research & development ,no
940,55,yes,N/A,725,N/A,2,3,medical,2314,4,male,78,3,5, manager ,1,N/A,0.0,21199,5,yes,13,4,1,2,3,5,1,4,1968,N/A,no
941,26,no,travel_frequently,575,N/A,1,2,life sciences,792,1,female,71,1,1, laboratory technician ,4,N/A,0.0,5288,3,no,14,1,1,2,3,2,2,0,1997,N/A,no
942,34,no,travel_rarely,182,N/A,1,4,N/A,797,2,female,72,4,1, research scientist ,4,single,0.0,13551,2,no,16,3,0,2,3,4,1,3,1989,N/A,no
943,27,no,N/A,829,N/A,8,1,marketing,800,3,male,84,3,2, sales executive ,4,married,4342.0,24008,0,N/A,19,2,1,3,3,4,1,1,1996,N/A,yes
944,35,no,travel_rarely,384,N/A,8,4,N/A,2315,1,female,72,3,1, sales representative ,4,N/A,2572.0,20317,1,no,16,2,1,1,2,3,0,2,1988,N/A,no
945,30,no,travel_rarely,921,N/A,0,3,N/A,806,4,male,38,1,1, laboratory technician ,3,married,0.0,24375,3,no,21,3,2,2,3,2,0,2,1993,N/A,yes
946,34,no,N/A,1111,N/A,8,2,N/A,2316,3,female,93,3,2, sales executive ,1,N/A,6500.0,13305,5,no,17,2,1,1,3,3,1,2,1989,N/A,no
947,52,no,travel_rarely,1325, research & development ,0,4,life sciences,813,25,female,82,3,2, laboratory technician ,3,N/A,3149.0,21821,8,N/A,20,2,1,3,3,5,1,4,1971, laboratory technician  -  research & development ,yes
948,33,yes,travel_rarely,118,N/A,16,3,marketing,819,1,female,69,3,2, sales executive ,1,single,5324.0,26507,5,N/A,15,3,0,3,3,3,0,2,1990,N/A,no
949,35,no,travel_rarely,1258, research & development ,0,4,N/A,2317,20,female,40,4,1, research scientist ,3,single,0.0,13301,3,no,13,3,0,0,3,2,2,2,1988, research scientist  -  research & development ,no
950,28,yes,N/A,890,N/A,2,4,N/A,2318,3,male,0,3,1, research scientist ,3,single,4382.0,16374,6,no,17,4,0,3,2,2,2,1,1995,N/A,no
951,36,no,travel_rarely,1041,N/A,13,3,human resources,2319,3,male,36,3,1, human resources ,2,married,0.0,25527,4,N/A,13,2,1,2,3,5,0,4,1987,N/A,no
952,34,no,travel_frequently,702, research & development ,16,4,N/A,838,3,female,100,2,1, research scientist ,4,single,2553.0,8306,1,no,16,3,0,3,3,5,1,3,1989, research scientist  -  research & development ,no
953,34,no,N/A,829,N/A,3,2,N/A,847,3,male,0,3,1, human resources ,4,N/A,0.0,2243,0,N/A,19,3,1,1,1,3,0,2,1989,N/A,no
954,44,no,travel_rarely,625,N/A,4,3,N/A,852,4,male,50,3,2, healthcare representative ,2,single,5933.0,5197,9,N/A,12,4,0,2,2,5,2,3,1979,N/A,yes
955,32,no,N/A,0,N/A,13,4,life sciences,859,2,male,73,3,2, sales executive ,4,divorced,4403.0,9250,2,N/A,11,3,1,3,2,5,0,3,1991,N/A,no
956,53,no,N/A,661,N/A,7,2,N/A,2320,1,female,78,2,3, sales executive ,4,married,10934.0,20715,7,yes,18,4,1,3,3,5,0,4,1970,N/A,no
957,22,no,N/A,0,N/A,1,2,life sciences,872,4,male,0,2,2, manufacturing director ,4,N/A,0.0,19146,6,N/A,22,1,2,2,1,2,2,2,2001,N/A,no
958,44,no,travel_rarely,986,N/A,8,4,life sciences,874,1,male,62,4,1, laboratory technician ,4,N/A,0.0,5044,2,yes,24,3,1,2,2,3,0,2,1979,N/A,no
959,35,yes,travel_frequently,0,N/A,25,4,life sciences,881,4,female,96,3,1, research scientist ,2,divorced,2022.0,16612,1,N/A,19,1,1,3,2,10,7,8,1988,N/A,no
960,25,no,N/A,583,N/A,4,1,N/A,885,3,male,87,2,2, sales executive ,1,N/A,4256.0,18154,1,no,12,1,0,1,4,5,0,3,1998,N/A,no
961,49,no,travel_rarely,1418,N/A,1,3,technical degree,2321,3,female,36,3,1, research scientist ,1,N/A,3580.0,10554,2,no,16,2,1,2,3,4,0,2,1974,N/A,no
962,24,no,non-travel,1269,N/A,0,1,life sciences,888,1,male,0,2,1, laboratory technician ,4,N/A,0.0,10778,0,N/A,17,4,0,2,2,5,3,4,1999,N/A,no
963,38,no,travel_rarely,395, sales ,9,3,marketing,893,2,male,98,2,1, sales representative ,2,N/A,2899.0,12102,0,N/A,19,4,1,3,3,2,1,2,1985, sales representative  -  sales ,no
964,29,yes,travel_rarely,341,N/A,1,3,medical,896,2,female,48,2,1, sales representative ,3,N/A,0.0,23522,6,yes,19,3,3,3,3,3,0,2,1994,N/A,no
965,43,no,travel_frequently,0,N/A,1,3,life sciences,902,4,female,33,3,2, healthcare representative ,4,married,5562.0,21782,4,N/A,13,2,1,2,2,5,2,2,1980,N/A,no
966,28,no,travel_rarely,821,N/A,5,4,medical,916,1,male,98,3,2, sales executive ,4,single,0.0,24252,1,N/A,14,2,0,3,3,4,0,2,1995,N/A,no
967,20,yes,travel_rarely,500,N/A,2,3,N/A,922,3,female,49,2,1, sales representative ,3,single,0.0,22052,1,N/A,13,4,0,3,2,2,0,2,2003,N/A,no
968,47,no,N/A,1454,N/A,2,4,life sciences,925,4,female,65,2,1, sales representative ,4,single,0.0,13137,1,yes,18,1,0,3,2,3,1,2,1976,N/A,no
969,22,yes,travel_rarely,617,N/A,3,1,life sciences,2322,2,female,34,3,2, manufacturing director ,3,married,0.0,10022,0,yes,19,1,1,3,4,3,0,2,2001,N/A,no
970,28,no,N/A,995,N/A,9,3,medical,930,3,female,77,3,1, research scientist ,3,divorced,2377.0,9834,5,no,18,2,1,2,3,2,2,2,1995,N/A,yes
971,39,yes,N/A,1122, research & development ,6,3,medical,2323,4,male,70,3,1, laboratory technician ,1,married,2404.0,4303,7,N/A,21,4,0,2,1,2,2,2,1984, laboratory technician  -  research & development ,yes
972,33,no,travel_rarely,1198, research & development ,1,4,N/A,939,3,male,100,2,1, research scientist ,1,single,2799.0,3339,3,N/A,11,2,0,1,3,3,0,2,1990, research scientist  -  research & development ,no
973,36,no,travel_rarely,188, research & development ,7,4,other,2324,2,male,65,3,1, research scientist ,4,single,0.0,23293,2,N/A,18,3,0,6,3,6,0,1,1987, research scientist  -  research & development ,no
974,35,no,travel_rarely,1219,N/A,0,3,N/A,975,3,female,86,3,2, sales executive ,3,N/A,0.0,6179,1,N/A,16,2,0,3,3,5,1,0,1988,N/A,yes
975,31,yes,N/A,335,N/A,9,2,medical,991,3,male,46,2,1, research scientist ,1,single,0.0,10322,0,yes,22,1,0,0,3,3,1,2,1992,N/A,no
976,33,no,travel_rarely,461,N/A,13,1,life sciences,995,2,female,53,3,1, research scientist ,4,single,3452.0,17241,3,N/A,18,1,0,4,3,3,0,2,1990,N/A,no
977,27,no,N/A,1134,N/A,0,4,N/A,1001,24,female,37,3,1, laboratory technician ,2,married,2811.0,12086,9,no,14,2,1,2,3,2,2,2,1996,N/A,no
978,30,yes,travel_rarely,138,N/A,22,3,N/A,2325,1,female,48,3,1, research scientist ,3,married,0.0,11539,4,N/A,11,2,0,2,0,5,0,1,1993,N/A,no
979,24,no,N/A,1206,N/A,17,1,medical,2326,4,female,41,2,2, manufacturing director ,3,divorced,4377.0,24117,1,no,15,2,2,6,3,4,3,2,1999,N/A,no
980,35,yes,travel_rarely,622, research & development ,14,4,other,1010,3,male,39,2,1, laboratory technician ,2,divorced,0.0,10074,1,yes,24,4,1,2,1,4,0,2,1988, laboratory technician  -  research & development ,no
981,30,yes,N/A,109,N/A,5,3,N/A,1017,2,female,60,3,1, laboratory technician ,2,N/A,0.0,25725,0,N/A,17,1,0,3,3,3,1,2,1993,N/A,no
982,48,no,travel_rarely,277, research & development ,6,3,N/A,1022,1,male,97,2,2, healthcare representative ,3,N/A,4240.0,13119,2,no,13,4,0,0,3,2,2,2,1975, healthcare representative  -  research & development ,yes
983,41,no,travel_rarely,549,N/A,7,2,medical,2327,4,female,42,3,2, manufacturing director ,3,N/A,0.0,23371,6,N/A,14,2,0,6,3,2,2,1,1982,N/A,no
984,27,no,N/A,1055, research & development ,2,4,N/A,1027,1,female,47,3,2, manufacturing director ,4,N/A,4227.0,4658,0,N/A,18,2,1,2,0,3,2,2,1996, manufacturing director  -  research & development ,yes
985,35,no,travel_rarely,802, research & development ,10,3,other,1028,2,male,45,3,1, laboratory technician ,4,N/A,3917.0,9541,1,no,20,1,1,4,2,3,1,2,1988, laboratory technician  -  research & development ,no
986,26,yes,non-travel,265,N/A,29,2,medical,1037,2,male,79,1,2, sales executive ,1,single,4969.0,21813,8,no,18,4,0,6,3,2,2,2,1997,N/A,yes
987,33,no,non-travel,1038, sales ,8,1,life sciences,1044,2,female,0,2,1, sales representative ,4,N/A,0.0,21437,0,N/A,19,4,0,2,2,2,2,2,1990, sales representative  -  sales ,no
988,26,yes,N/A,342,N/A,2,3,life sciences,1053,1,male,57,3,1, research scientist ,1,married,2042.0,15346,6,N/A,14,2,1,2,3,3,1,2,1997,N/A,no
989,38,no,travel_frequently,1186,N/A,3,4,N/A,2328,3,male,44,3,1, research scientist ,3,N/A,2821.0,2997,3,no,16,1,1,2,3,2,2,2,1985,N/A,no
990,46,no,N/A,430,N/A,0,4,medical,1069,47,male,40,3,5, research director ,4,N/A,0.0,21445,9,no,17,4,2,0,3,2,2,2,1977,N/A,no
991,20,yes,N/A,769,N/A,9,3,marketing,1077,4,female,54,3,1, sales representative ,4,single,0.0,17205,1,yes,14,2,0,3,3,2,0,2,2003,N/A,no
992,30,no,N/A,1176,N/A,0,3,other,1084,20,male,85,3,2, manufacturing director ,1,married,9957.0,9096,0,N/A,15,3,1,1,2,6,0,2,1993,N/A,no
993,27,no,non-travel,1277,N/A,8,5,N/A,1094,1,male,87,1,1, laboratory technician ,3,married,0.0,5869,1,N/A,19,4,3,4,0,3,1,2,1996,N/A,no
994,55,no,N/A,1091,N/A,2,1,N/A,1096,4,male,65,3,3, manufacturing director ,2,married,0.0,15813,3,no,18,2,1,4,3,3,1,2,1968,N/A,yes
995,33,no,travel_rarely,654,N/A,5,3,life sciences,1099,4,male,34,2,3, healthcare representative ,4,N/A,0.0,21214,4,no,15,3,1,2,3,3,1,2,1990,N/A,no
996,28,no,N/A,895,N/A,15,2,life sciences,1102,1,male,50,3,1, laboratory technician ,3,N/A,2207.0,22482,1,no,16,4,1,5,2,4,2,2,1995,N/A,yes
997,34,no,N/A,618,N/A,3,1,life sciences,1103,1,male,45,3,2, healthcare representative ,4,N/A,7756.0,22266,0,no,17,3,0,1,2,6,0,4,1989,N/A,no
998,33,yes,N/A,1017,N/A,25,3,medical,1108,1,male,55,2,1, research scientist ,2,single,0.0,2993,4,yes,20,2,0,0,3,2,2,2,1990,N/A,no
999,33,no,N/A,970,N/A,7,3,life sciences,1114,4,female,30,3,2, sales executive ,2,married,0.0,13401,0,no,17,3,1,3,3,3,0,2,1990,N/A,no
1000,21,no,N/A,984,N/A,1,1,N/A,1131,4,female,70,2,1, research scientist ,2,single,2070.0,25326,1,yes,11,3,0,6,4,2,2,2,2002,N/A,no
1001,31,no,travel_frequently,793,N/A,20,3,N/A,1135,3,male,67,4,1, sales representative ,4,married,2791.0,21981,0,no,12,1,1,4,3,2,2,2,1992,N/A,no
1002,35,no,N/A,1182,N/A,11,2,marketing,2329,4,male,54,3,2, sales executive ,4,divorced,0.0,18500,1,N/A,11,4,1,3,3,5,0,2,1988,N/A,yes
1003,34,no,N/A,1003,N/A,2,2,N/A,1140,4,male,95,3,2, manufacturing director ,3,single,0.0,15834,2,no,11,4,0,3,0,3,0,2,1989,N/A,no
1004,33,yes,N/A,603,N/A,9,4,N/A,1157,1,female,77,3,2, sales executive ,1,single,8224.0,18385,0,N/A,17,1,0,3,3,5,0,3,1990,N/A,no
1005,31,yes,N/A,874, research & development ,15,3,medical,1160,3,male,72,3,1, laboratory technician ,3,N/A,2610.0,6233,1,no,12,3,1,5,2,2,2,2,1992, laboratory technician  -  research & development ,no
1006,37,no,travel_rarely,367,N/A,25,2,N/A,1161,3,female,52,2,2, healthcare representative ,4,N/A,5731.0,17171,7,no,13,3,2,2,3,6,1,3,1986,N/A,no
1007,27,no,travel_rarely,199,N/A,6,3,N/A,1162,4,male,55,2,1, research scientist ,3,married,2539.0,7950,1,no,13,3,1,0,3,4,2,2,1996,N/A,no
1008,35,no,travel_frequently,0,N/A,4,4,other,1185,4,male,0,2,1, laboratory technician ,4,married,2376.0,26537,1,N/A,13,2,1,2,4,2,2,2,1988,N/A,no
1009,56,no,N/A,718,N/A,4,4,N/A,2330,4,female,92,3,5, manager ,1,divorced,0.0,18575,4,no,13,4,1,2,3,5,4,2,1967,N/A,no
1010,45,no,N/A,1457, research & development ,7,3,medical,1195,1,female,83,3,1, research scientist ,3,N/A,0.0,20100,4,yes,19,3,1,2,0,3,0,2,1978, research scientist  -  research & development ,no
1011,20,no,travel_rarely,805,N/A,3,3,N/A,2331,1,male,87,2,1, laboratory technician ,3,single,0.0,12828,1,N/A,12,1,0,2,2,2,1,2,2003,N/A,no
1012,50,no,travel_frequently,1421,N/A,2,3,N/A,2332,4,female,30,3,4, manager ,1,N/A,0.0,9490,2,no,22,3,1,3,0,2,2,2,1973,N/A,no
1013,46,no,N/A,1450,N/A,15,2,life sciences,1217,4,male,52,3,5, research director ,2,N/A,19081.0,10849,5,N/A,11,1,1,2,3,4,0,3,1977,N/A,yes
1014,32,no,N/A,116,N/A,13,3,other,1234,3,female,77,2,1, laboratory technician ,2,married,2743.0,7331,1,no,20,3,1,2,3,2,2,2,1991,N/A,no
1015,35,no,N/A,1212,N/A,8,2,N/A,2333,3,female,78,2,3, sales executive ,4,married,0.0,13755,4,N/A,11,2,1,6,2,13,4,12,1988,N/A,no
1016,29,no,N/A,1010,N/A,1,3,life sciences,2334,1,female,97,3,1, research scientist ,4,divorced,3760.0,5598,1,no,15,1,3,5,0,3,1,2,1994,N/A,no
1017,21,yes,travel_frequently,0,N/A,10,2,N/A,2335,1,female,45,2,1, laboratory technician ,3,N/A,0.0,25308,1,N/A,20,3,0,2,1,2,2,2,2002,N/A,no
1018,34,no,travel_rarely,131,N/A,2,3,marketing,2336,3,female,86,3,2, sales executive ,1,N/A,4538.0,6039,0,N/A,12,4,0,3,3,3,0,2,1989,N/A,yes
1019,28,no,N/A,791,N/A,1,4,medical,1286,4,male,44,3,1, laboratory technician ,3,single,0.0,6842,0,yes,11,3,0,2,2,4,0,2,1995,N/A,no
1020,35,no,travel_rarely,735,N/A,6,1,life sciences,1291,3,male,66,3,1, research scientist ,3,married,0.0,6020,0,yes,14,4,0,3,3,3,2,2,1988,N/A,no
1021,28,no,travel_frequently,193,N/A,2,3,life sciences,2337,4,male,52,2,1, laboratory technician ,4,married,3867.0,14222,1,N/A,12,2,1,2,3,2,2,2,1995,N/A,no
1022,28,no,travel_rarely,640,N/A,1,3,technical degree,1301,4,male,84,3,1, research scientist ,1,single,2080.0,4732,2,N/A,11,2,0,2,2,3,1,2,1995,N/A,no
1023,25,no,N/A,266, research & development ,1,3,medical,1303,4,female,40,3,1, research scientist ,2,single,2096.0,18830,1,N/A,18,4,0,3,2,2,2,1,1998, research scientist  -  research & development ,no
1024,58,no,N/A,848,N/A,23,4,life sciences,1308,1,male,88,3,1, research scientist ,3,N/A,0.0,26076,1,N/A,12,4,2,3,3,2,2,2,1965,N/A,no
1025,39,yes,N/A,0,N/A,23,3,medical,2338,3,male,93,3,1, research scientist ,1,single,3904.0,22154,0,N/A,13,1,0,2,3,5,0,3,1984,N/A,no
1026,30,no,travel_rarely,1138,N/A,6,3,technical degree,1311,1,female,48,2,2, laboratory technician ,4,married,4627.0,23631,0,no,12,1,1,6,3,9,6,7,1993,N/A,no
1027,50,no,N/A,0,N/A,0,3,life sciences,1317,46,female,43,3,4, research director ,1,married,0.0,22422,4,N/A,11,2,0,2,0,3,1,2,1973,N/A,no
1028,41,no,N/A,256,N/A,10,2,medical,1329,3,male,40,1,2, sales executive ,2,single,0.0,22074,1,no,13,1,0,4,3,19,11,9,1982,N/A,no
1029,31,yes,N/A,0,N/A,1,3,N/A,1331,4,female,54,3,1, sales representative ,2,N/A,2302.0,8319,1,yes,11,1,0,2,4,3,2,2,1992,N/A,no
1030,44,yes,N/A,935,N/A,3,3,life sciences,1333,1,male,89,3,1, laboratory technician ,1,N/A,0.0,14669,4,no,12,3,0,4,4,3,1,2,1979,N/A,yes
1031,40,no,non-travel,458, research & development ,16,2,N/A,2339,3,male,74,3,1, research scientist ,3,divorced,0.0,8532,9,no,16,2,1,0,3,4,0,0,1983, research scientist  -  research & development ,no
1032,25,no,travel_rarely,882, research & development ,19,1,medical,1358,4,male,67,3,1, laboratory technician ,4,married,0.0,9075,3,N/A,11,3,3,6,2,3,1,2,1998, laboratory technician  -  research & development ,no
1033,40,no,travel_rarely,329,N/A,1,4,life sciences,1361,2,male,88,3,1, laboratory technician ,2,N/A,0.0,6762,3,no,22,3,1,3,3,4,0,3,1983,N/A,yes
1034,51,no,travel_rarely,0,N/A,11,2,technical degree,2340,4,female,82,2,4, manufacturing director ,2,N/A,0.0,24439,3,no,16,2,0,1,2,5,0,3,1972,N/A,no
1035,27,no,travel_frequently,793,N/A,2,1,life sciences,1371,4,male,43,1,2, sales executive ,4,single,5071.0,20392,3,no,20,2,0,3,3,6,0,0,1996,N/A,no
1036,35,yes,N/A,662,N/A,18,4,marketing,1380,4,female,67,3,2, sales executive ,3,married,0.0,23288,0,N/A,18,3,1,0,2,4,3,2,1988,N/A,no
1037,38,no,N/A,693,N/A,7,3,N/A,2341,4,male,57,4,1, research scientist ,3,divorced,0.0,15748,1,no,11,4,3,2,3,4,0,3,1985,N/A,yes
1038,31,yes,N/A,0,N/A,22,4,N/A,1389,4,male,98,3,2, manufacturing director ,3,married,0.0,21057,1,N/A,15,4,2,3,2,10,6,7,1992,N/A,no
1039,51,no,N/A,541,N/A,2,3,N/A,2342,2,male,52,3,3, sales executive ,2,N/A,10596.0,15395,2,N/A,11,2,0,5,3,4,3,2,1972,N/A,no
1040,41,no,N/A,1200,N/A,22,3,N/A,1392,4,female,75,3,2, research scientist ,4,N/A,5467.0,13953,3,N/A,14,1,2,4,2,6,3,3,1982,N/A,no
1041,32,no,N/A,499,N/A,2,1,marketing,1396,3,male,36,3,2, sales executive ,2,married,0.0,20497,0,yes,13,1,3,3,2,3,1,2,1991,N/A,no
1042,25,no,travel_rarely,1372,N/A,18,1,life sciences,2343,1,male,93,4,2, sales executive ,3,married,0.0,12477,2,no,11,2,0,3,2,3,1,2,1998,N/A,no
1043,27,no,N/A,0,N/A,10,3,marketing,1403,4,female,98,2,2, sales executive ,4,married,5769.0,7100,1,yes,11,4,0,3,3,6,4,4,1996,N/A,no
1044,27,yes,travel_rarely,0,N/A,0,4,life sciences,1405,4,female,51,3,1, research scientist ,3,single,2394.0,25681,1,yes,13,4,0,2,3,8,7,7,1996,N/A,no
1045,37,no,N/A,1462,N/A,11,3,medical,1411,1,female,94,3,1, laboratory technician ,3,single,3629.0,19106,4,no,18,1,0,6,3,3,0,2,1986,N/A,no
1046,35,no,travel_frequently,200,N/A,18,2,life sciences,1412,3,male,60,3,3, manufacturing director ,4,N/A,9362.0,19944,2,no,11,3,0,2,3,2,2,2,1988,N/A,no
1047,25,no,N/A,949,N/A,1,3,N/A,1415,1,male,81,3,1, laboratory technician ,4,N/A,3229.0,4910,4,no,11,2,1,2,2,3,0,2,1998,N/A,no
1048,30,no,N/A,0,N/A,7,4,marketing,1428,4,female,73,3,2, sales executive ,1,divorced,0.0,12761,7,no,14,2,2,3,3,3,0,2,1993,N/A,no
1049,31,no,N/A,182, research & development ,8,5,life sciences,2344,1,female,93,3,4, research director ,2,N/A,16422.0,8847,3,no,11,3,0,3,4,3,1,0,1992, research director  -  research & development ,yes
1050,36,no,N/A,329,N/A,16,4,marketing,1436,3,female,98,2,2, sales executive ,1,N/A,5647.0,13494,4,no,13,1,2,3,2,3,0,2,1987,N/A,no
1051,25,yes,travel_rarely,383,N/A,9,2,N/A,1439,1,male,68,2,1, sales representative ,1,N/A,4400.0,15182,3,no,12,1,0,2,3,3,2,2,1998,N/A,no
1052,56,no,N/A,1255,N/A,1,2,life sciences,1441,1,female,90,3,1, research scientist ,1,N/A,2066.0,10494,2,N/A,22,4,1,3,4,3,1,0,1967,N/A,no
1053,41,no,N/A,0,N/A,5,5,medical,1448,2,male,90,4,1, research scientist ,3,N/A,0.0,5561,2,N/A,12,1,0,5,0,4,0,3,1982,N/A,no
1054,31,no,travel_rarely,1398,N/A,8,2,N/A,2345,4,female,96,4,1, human resources ,2,N/A,0.0,24609,9,no,18,4,0,3,3,3,0,2,1992,N/A,no
1055,31,yes,travel_frequently,523, research & development ,2,3,life sciences,1464,2,male,94,3,1, laboratory technician ,4,N/A,0.0,21081,6,N/A,13,3,1,2,1,2,2,2,1992, laboratory technician  -  research & development ,yes
1056,48,no,N/A,1221, sales ,7,3,marketing,1466,3,male,96,3,2, sales executive ,1,divorced,5486.0,24795,4,no,11,1,3,3,3,2,2,2,1975, sales executive  -  sales ,no
1057,34,yes,N/A,1107,N/A,9,4,N/A,1467,1,female,52,3,1, human resources ,3,married,0.0,3072,1,no,15,4,0,0,3,2,2,2,1989,N/A,no
1058,44,no,N/A,981,N/A,5,3,life sciences,1471,3,male,90,2,1, laboratory technician ,3,single,3162.0,7973,3,N/A,14,4,0,5,3,5,0,3,1979,N/A,no
1059,49,no,travel_rarely,1495, research & development ,5,4,N/A,1473,1,male,96,3,2, healthcare representative ,3,married,6651.0,21534,2,no,14,2,1,0,2,3,1,2,1974, healthcare representative  -  research & development ,no
1060,44,no,N/A,1467,N/A,20,3,life sciences,1475,4,male,49,3,1, research scientist ,2,N/A,3420.0,21158,1,N/A,13,3,0,3,2,5,1,3,1979,N/A,no
1061,28,yes,N/A,1496,N/A,1,3,N/A,1486,1,male,92,3,1, sales representative ,3,married,2909.0,15747,3,N/A,15,4,1,3,4,3,1,2,1995,N/A,no
1062,44,no,travel_frequently,1193, research & development ,2,1,N/A,2346,2,male,86,3,3, manufacturing director ,3,single,0.0,19719,5,N/A,18,2,0,2,2,2,2,2,1979, manufacturing director  -  research & development ,no
1063,55,no,travel_rarely,1229,N/A,4,4,life sciences,2347,4,male,30,3,2, healthcare representative ,3,married,0.0,16143,0,N/A,16,2,0,2,3,3,1,2,1968,N/A,no
1064,28,no,travel_frequently,467,N/A,7,3,life sciences,1507,3,male,55,3,2, sales executive ,1,single,4898.0,11827,0,N/A,14,4,0,5,3,4,1,3,1995,N/A,no
1065,49,no,travel_rarely,271,N/A,0,2,medical,1509,45,female,43,2,2, laboratory technician ,1,married,0.0,23070,4,N/A,25,1,1,3,3,3,1,2,1974,N/A,no
1066,29,no,travel_frequently,410,N/A,2,1,life sciences,1513,4,female,97,3,1, laboratory technician ,2,N/A,3180.0,4668,0,no,13,3,3,3,3,3,0,2,1994,N/A,no
1067,32,no,N/A,495,N/A,10,3,N/A,1516,3,male,64,3,3, manager ,4,N/A,11244.0,21072,2,N/A,25,2,0,5,4,5,0,0,1991,N/A,no
1068,31,yes,travel_frequently,561,N/A,3,3,life sciences,1537,4,female,33,3,1, research scientist ,3,N/A,0.0,4156,1,no,12,1,0,2,0,7,7,7,1992,N/A,no
1069,40,no,N/A,1142,N/A,0,2,life sciences,1552,4,male,72,3,2, healthcare representative ,4,divorced,4069.0,8841,3,N/A,18,3,0,2,3,2,2,2,1983,N/A,no
1070,36,no,travel_rarely,1157,N/A,2,4,life sciences,2348,3,male,70,3,1, sales representative ,4,N/A,0.0,17001,3,yes,21,4,0,3,2,3,1,2,1987,N/A,no
1071,33,no,N/A,1242,N/A,8,4,life sciences,1560,1,male,46,3,2, sales executive ,1,N/A,6392.0,10589,2,no,13,4,1,6,1,2,2,2,1990,N/A,no
1072,30,no,N/A,1288, sales ,0,4,N/A,1568,14,male,33,3,3, sales executive ,2,married,0.0,17799,3,N/A,12,2,1,3,3,4,1,3,1993, sales executive  -  sales ,no
1073,38,yes,travel_rarely,903,N/A,2,3,medical,1573,3,male,81,3,2, manufacturing director ,2,married,4855.0,7653,4,N/A,11,1,2,2,3,5,1,4,1985,N/A,no
